name,url,promoted_content,query,tweet_volume
#Chennai,http://twitter.com/search?q=%23Chennai,,%23Chennai,
#Mahaan,http://twitter.com/search?q=%23Mahaan,,%23Mahaan,
#ChiyaanVikram,http://twitter.com/search?q=%23ChiyaanVikram,,%23ChiyaanVikram,11484
#DhruvVikram,http://twitter.com/search?q=%23DhruvVikram,,%23DhruvVikram,10860
#Soorayaatam,http://twitter.com/search?q=%23Soorayaatam,,%23Soorayaatam,
Punish SSR Killers Under 302,http://twitter.com/search?q=%22Punish+SSR+Killers+Under+302%22,,%22Punish+SSR+Killers+Under+302%22,26612
James Corden,http://twitter.com/search?q=%22James+Corden%22,,%22James+Corden%22,157096
Pongal 2022,http://twitter.com/search?q=%22Pongal+2022%22,,%22Pongal+2022%22,10510
NAB KINGPINS OF SSR MURDER,http://twitter.com/search?q=%22NAB+KINGPINS+OF+SSR+MURDER%22,,%22NAB+KINGPINS+OF+SSR+MURDER%22,28041
Sony,http://twitter.com/search?q=Sony,,Sony,32933
Covaxin,http://twitter.com/search?q=Covaxin,,Covaxin,
NEET,http://twitter.com/search?q=NEET,,NEET,27813
Super Nightscape Mode,http://twitter.com/search?q=%22Super+Nightscape+Mode%22,,%22Super+Nightscape+Mode%22,
Quad Leaders,http://twitter.com/search?q=%22Quad+Leaders%22,,%22Quad+Leaders%22,
Beast,http://twitter.com/search?q=Beast,,Beast,187765
UNGA,http://twitter.com/search?q=UNGA,,UNGA,435431
Papa Mochi,http://twitter.com/search?q=%22Papa+Mochi%22,,%22Papa+Mochi%22,51524
BAMBAM,http://twitter.com/search?q=BAMBAM,,BAMBAM,339530
श्री कृष्णा,http://twitter.com/search?q=%22%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%95%E0%A5%83%E0%A4%B7%E0%A5%8D%E0%A4%A3%E0%A4%BE%22,,%22%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%95%E0%A5%83%E0%A4%B7%E0%A5%8D%E0%A4%A3%E0%A4%BE%22,11003
Hindu,http://twitter.com/search?q=Hindu,,Hindu,69400
Australia,http://twitter.com/search?q=Australia,,Australia,238367
May God,http://twitter.com/search?q=%22May+God%22,,%22May+God%22,33848
Kerala,http://twitter.com/search?q=Kerala,,Kerala,17736
गुरु नानक देव,http://twitter.com/search?q=%22%E0%A4%97%E0%A5%81%E0%A4%B0%E0%A5%81+%E0%A4%A8%E0%A4%BE%E0%A4%A8%E0%A4%95+%E0%A4%A6%E0%A5%87%E0%A4%B5%22,,%22%E0%A4%97%E0%A5%81%E0%A4%B0%E0%A5%81+%E0%A4%A8%E0%A4%BE%E0%A4%A8%E0%A4%95+%E0%A4%A6%E0%A5%87%E0%A4%B5%22,
Punit Goenka,http://twitter.com/search?q=%22Punit+Goenka%22,,%22Punit+Goenka%22,
Vlive,http://twitter.com/search?q=Vlive,,Vlive,339978
Madhya Pradesh,http://twitter.com/search?q=%22Madhya+Pradesh%22,,%22Madhya+Pradesh%22,
Jai Jagannath,http://twitter.com/search?q=%22Jai+Jagannath%22,,%22Jai+Jagannath%22,
Indians,http://twitter.com/search?q=Indians,,Indians,24584
LIFE GOES ON,http://twitter.com/search?q=%22LIFE+GOES+ON%22,,%22LIFE+GOES+ON%22,49352
Thankyou,http://twitter.com/search?q=Thankyou,,Thankyou,59648
4 LIVES,http://twitter.com/search?q=%224+LIVES%22,,%224+LIVES%22,59590
Saree,http://twitter.com/search?q=Saree,,Saree,
4 BTS,http://twitter.com/search?q=%224+BTS%22,,%224+BTS%22,114374
Very Good Morning,http://twitter.com/search?q=%22Very+Good+Morning%22,,%22Very+Good+Morning%22,
Congress,http://twitter.com/search?q=Congress,,Congress,183888
BTS LIVE,http://twitter.com/search?q=%22BTS+LIVE%22,,%22BTS+LIVE%22,264397
Har Har Mahadev,http://twitter.com/search?q=%22Har+Har+Mahadev%22,,%22Har+Har+Mahadev%22,
Jai Shri Krishna,http://twitter.com/search?q=%22Jai+Shri+Krishna%22,,%22Jai+Shri+Krishna%22,
#பதில்சொல்திமுக,http://twitter.com/search?q=%23%E0%AE%AA%E0%AE%A4%E0%AE%BF%E0%AE%B2%E0%AF%8D%E0%AE%9A%E0%AF%8A%E0%AE%B2%E0%AF%8D%E0%AE%A4%E0%AE%BF%E0%AE%AE%E0%AF%81%E0%AE%95,,%23%E0%AE%AA%E0%AE%A4%E0%AE%BF%E0%AE%B2%E0%AF%8D%E0%AE%9A%E0%AF%8A%E0%AE%B2%E0%AF%8D%E0%AE%A4%E0%AE%BF%E0%AE%AE%E0%AF%81%E0%AE%95,12467
#ValimaiGlimpse,http://twitter.com/search?q=%23ValimaiGlimpse,,%23ValimaiGlimpse,51248
#PragatiPathParMP,http://twitter.com/search?q=%23PragatiPathParMP,,%23PragatiPathParMP,
#TruthOfShraadh,http://twitter.com/search?q=%23TruthOfShraadh,,%23TruthOfShraadh,227103
#wednesdaythought,http://twitter.com/search?q=%23wednesdaythought,,%23wednesdaythought,
#300daysoffarmersprotest,http://twitter.com/search?q=%23300daysoffarmersprotest,,%23300daysoffarmersprotest,78238
#RepublicTrailer,http://twitter.com/search?q=%23RepublicTrailer,,%23RepublicTrailer,
#DiscussNEPinAssembly,http://twitter.com/search?q=%23DiscussNEPinAssembly,,%23DiscussNEPinAssembly,
#RanaNaidu,http://twitter.com/search?q=%23RanaNaidu,,%23RanaNaidu,
#WorldRoseDay,http://twitter.com/search?q=%23WorldRoseDay,,%23WorldRoseDay,
#WorldRhinoDay,http://twitter.com/search?q=%23WorldRhinoDay,,%23WorldRhinoDay,
