name,url,promoted_content,query,tweet_volume
Hamilton,http://twitter.com/search?q=Hamilton,,Hamilton,91645
Lewis,http://twitter.com/search?q=Lewis,,Lewis,83824
#AbuDabhiGP,http://twitter.com/search?q=%23AbuDabhiGP,,%23AbuDabhiGP,11570
#HBDSuperstarRajinikanth,http://twitter.com/search?q=%23HBDSuperstarRajinikanth,,%23HBDSuperstarRajinikanth,57414
#MCIWOL,http://twitter.com/search?q=%23MCIWOL,,%23MCIWOL,13206
#Beast,http://twitter.com/search?q=%23Beast,,%23Beast,289585
ACE OF BB5 SREERAM,http://twitter.com/search?q=%22ACE+OF+BB5+SREERAM%22,,%22ACE+OF+BB5+SREERAM%22,83434
Congratulations BTS,http://twitter.com/search?q=%22Congratulations+BTS%22,,%22Congratulations+BTS%22,420971
Wolves,http://twitter.com/search?q=Wolves,,Wolves,45279
Grealish,http://twitter.com/search?q=Grealish,,Grealish,11643
Perez,http://twitter.com/search?q=Perez,,Perez,56947
Lando,http://twitter.com/search?q=Lando,,Lando,17228
Artist of the Year,http://twitter.com/search?q=%22Artist+of+the+Year%22,,%22Artist+of+the+Year%22,452005
Jimenez,http://twitter.com/search?q=Jimenez,,Jimenez,22147
urvashi rautela bhagwad gita,http://twitter.com/search?q=%22urvashi+rautela+bhagwad+gita%22,,%22urvashi+rautela+bhagwad+gita%22,14935
Red Bull,http://twitter.com/search?q=%22Red+Bull%22,,%22Red+Bull%22,20576
BTS PAVED THE WAY,http://twitter.com/search?q=%22BTS+PAVED+THE+WAY%22,,%22BTS+PAVED+THE+WAY%22,11319
Checo,http://twitter.com/search?q=Checo,,Checo,10085
GLOBAL STAR DHANUSH,http://twitter.com/search?q=%22GLOBAL+STAR+DHANUSH%22,,%22GLOBAL+STAR+DHANUSH%22,
Happy Birthday Gaurav Khanna,http://twitter.com/search?q=%22Happy+Birthday+Gaurav+Khanna%22,,%22Happy+Birthday+Gaurav+Khanna%22,
Baekhyun,http://twitter.com/search?q=Baekhyun,,Baekhyun,219849
Norris,http://twitter.com/search?q=Norris,,Norris,24224
Song of the Year,http://twitter.com/search?q=%22Song+of+the+Year%22,,%22Song+of+the+Year%22,385762
Sterling,http://twitter.com/search?q=Sterling,,Sterling,21113
Worldwide Icon of the Year,http://twitter.com/search?q=%22Worldwide+Icon+of+the+Year%22,,%22Worldwide+Icon+of+the+Year%22,306088
Album of the Year,http://twitter.com/search?q=%22Album+of+the+Year%22,,%22Album+of+the+Year%22,595922
REIGNING EMPRESS RASHAMI,http://twitter.com/search?q=%22REIGNING+EMPRESS+RASHAMI%22,,%22REIGNING+EMPRESS+RASHAMI%22,57454
Bottas,http://twitter.com/search?q=Bottas,,Bottas,15626
Cancelo,http://twitter.com/search?q=Cancelo,,Cancelo,
Pokhran,http://twitter.com/search?q=Pokhran,,Pokhran,
Daesang,http://twitter.com/search?q=Daesang,,Daesang,824242
CONGRATULATIONS LALISA,http://twitter.com/search?q=%22CONGRATULATIONS+LALISA%22,,%22CONGRATULATIONS+LALISA%22,266879
Vishnu Vinod,http://twitter.com/search?q=%22Vishnu+Vinod%22,,%22Vishnu+Vinod%22,
Man City,http://twitter.com/search?q=%22Man+City%22,,%22Man+City%22,27807
Mnet,http://twitter.com/search?q=Mnet,,Mnet,1748123
Ed Sheeran,http://twitter.com/search?q=%22Ed+Sheeran%22,,%22Ed+Sheeran%22,95318
Ali Akbar,http://twitter.com/search?q=%22Ali+Akbar%22,,%22Ali+Akbar%22,22865
Tablighi Jamaat,http://twitter.com/search?q=%22Tablighi+Jamaat%22,,%22Tablighi+Jamaat%22,13370
BE REAL LIKE NISHANT,http://twitter.com/search?q=%22BE+REAL+LIKE+NISHANT%22,,%22BE+REAL+LIKE+NISHANT%22,71744
Saudi Arabia,http://twitter.com/search?q=%22Saudi+Arabia%22,,%22Saudi+Arabia%22,34162
MOHABBAT HAI TEASER OUT,http://twitter.com/search?q=%22MOHABBAT+HAI+TEASER+OUT%22,,%22MOHABBAT+HAI+TEASER+OUT%22,17932
taeyong,http://twitter.com/search?q=taeyong,,taeyong,400689
Sidharth,http://twitter.com/search?q=Sidharth,,Sidharth,32804
felix,http://twitter.com/search?q=felix,,felix,202734
yeonjun,http://twitter.com/search?q=yeonjun,,yeonjun,356116
Balrampur,http://twitter.com/search?q=Balrampur,,Balrampur,13789
Promotion,http://twitter.com/search?q=Promotion,,Promotion,138232
HOLD SSR CULPRITS ACCOUNTABLE,http://twitter.com/search?q=%22HOLD+SSR+CULPRITS+ACCOUNTABLE%22,,%22HOLD+SSR+CULPRITS+ACCOUNTABLE%22,66326
taehyun,http://twitter.com/search?q=taehyun,,taehyun,84747
