name,url,promoted_content,query,tweet_volume
#Rakshabandhan,http://twitter.com/search?q=%23Rakshabandhan,,%23Rakshabandhan,59746
#Rakshabandhan,http://twitter.com/search?q=%23Rakshabandhan,,%23Rakshabandhan,59746
#रक्षाबंधन,http://twitter.com/search?q=%23%E0%A4%B0%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BE%E0%A4%AC%E0%A4%82%E0%A4%A7%E0%A4%A8,,%23%E0%A4%B0%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BE%E0%A4%AC%E0%A4%82%E0%A4%A7%E0%A4%A8,41958
Sant Rampal Ji Maharaj,http://twitter.com/search?q=%22Sant+Rampal+Ji+Maharaj%22,,%22Sant+Rampal+Ji+Maharaj%22,331950
World Awaits Justice 4 SSR,http://twitter.com/search?q=%22World+Awaits+Justice+4+SSR%22,,%22World+Awaits+Justice+4+SSR%22,10956
Brock Lesnar,http://twitter.com/search?q=%22Brock+Lesnar%22,,%22Brock+Lesnar%22,26369
1 Year Of Injustice To Disha,http://twitter.com/search?q=%221+Year+Of+Injustice+To+Disha%22,,%221+Year+Of+Injustice+To+Disha%22,
असीम प्रेम,http://twitter.com/search?q=%22%E0%A4%85%E0%A4%B8%E0%A5%80%E0%A4%AE+%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A5%87%E0%A4%AE%22,,%22%E0%A4%85%E0%A4%B8%E0%A5%80%E0%A4%AE+%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A5%87%E0%A4%AE%22,11632
107 Indian,http://twitter.com/search?q=%22107+Indian%22,,%22107+Indian%22,
Hindon,http://twitter.com/search?q=Hindon,,Hindon,
Roman,http://twitter.com/search?q=Roman,,Roman,67558
Goldberg,http://twitter.com/search?q=Goldberg,,Goldberg,38421
Becky,http://twitter.com/search?q=Becky,,Becky,94664
Satbhakti,http://twitter.com/search?q=Satbhakti,,Satbhakti,12897
Vedas,http://twitter.com/search?q=Vedas,,Vedas,10116
कबीर साहेब,http://twitter.com/search?q=%22%E0%A4%95%E0%A4%AC%E0%A5%80%E0%A4%B0+%E0%A4%B8%E0%A4%BE%E0%A4%B9%E0%A5%87%E0%A4%AC%22,,%22%E0%A4%95%E0%A4%AC%E0%A5%80%E0%A4%B0+%E0%A4%B8%E0%A4%BE%E0%A4%B9%E0%A5%87%E0%A4%AC%22,42385
Ghaziabad,http://twitter.com/search?q=Ghaziabad,,Ghaziabad,
पूर्व मुख्यमंत्री,http://twitter.com/search?q=%22%E0%A4%AA%E0%A5%82%E0%A4%B0%E0%A5%8D%E0%A4%B5+%E0%A4%AE%E0%A5%81%E0%A4%96%E0%A5%8D%E0%A4%AF%E0%A4%AE%E0%A4%82%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A5%80%22,,%22%E0%A4%AA%E0%A5%82%E0%A4%B0%E0%A5%8D%E0%A4%B5+%E0%A4%AE%E0%A5%81%E0%A4%96%E0%A5%8D%E0%A4%AF%E0%A4%AE%E0%A4%82%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A5%80%22,113366
राम भक्त,http://twitter.com/search?q=%22%E0%A4%B0%E0%A4%BE%E0%A4%AE+%E0%A4%AD%E0%A4%95%E0%A5%8D%E0%A4%A4%22,,%22%E0%A4%B0%E0%A4%BE%E0%A4%AE+%E0%A4%AD%E0%A4%95%E0%A5%8D%E0%A4%A4%22,18794
UP CM,http://twitter.com/search?q=%22UP+CM%22,,%22UP+CM%22,24008
Satlok Ashram Youtube Channel,http://twitter.com/search?q=%22Satlok+Ashram+Youtube+Channel%22,,%22Satlok+Ashram+Youtube+Channel%22,35018
Babri,http://twitter.com/search?q=Babri,,Babri,
#LifeSavior_GodKabir,http://twitter.com/search?q=%23LifeSavior_GodKabir,,%23LifeSavior_GodKabir,343559
#brothersisterlove,http://twitter.com/search?q=%23brothersisterlove,,%23brothersisterlove,
#SummerSlam,http://twitter.com/search?q=%23SummerSlam,,%23SummerSlam,427265
#MadrasDay,http://twitter.com/search?q=%23MadrasDay,,%23MadrasDay,
#Salaar,http://twitter.com/search?q=%23Salaar,,%23Salaar,21646
#ReleaseTamilsFromSpecialCamp,http://twitter.com/search?q=%23ReleaseTamilsFromSpecialCamp,,%23ReleaseTamilsFromSpecialCamp,14947
#siblings,http://twitter.com/search?q=%23siblings,,%23siblings,
#sundayvibes,http://twitter.com/search?q=%23sundayvibes,,%23sundayvibes,
#WhyModiAvoidsMSP,http://twitter.com/search?q=%23WhyModiAvoidsMSP,,%23WhyModiAvoidsMSP,54218
#HBDMegastarChiranjeevi,http://twitter.com/search?q=%23HBDMegastarChiranjeevi,,%23HBDMegastarChiranjeevi,275434
