name,url,promoted_content,query,tweet_volume
#HappyBirthdayShahRukhKhan,http://twitter.com/search?q=%23HappyBirthdayShahRukhKhan,,%23HappyBirthdayShahRukhKhan,309767
#ATAMUN,http://twitter.com/search?q=%23ATAMUN,,%23ATAMUN,
#ShameOnTripuraPolice,http://twitter.com/search?q=%23ShameOnTripuraPolice,,%23ShameOnTripuraPolice,68291
#MalChe,http://twitter.com/search?q=%23MalChe,,%23MalChe,26444
De Gea,http://twitter.com/search?q=%22De+Gea%22,,%22De+Gea%22,14780
#PAKvsNAM,http://twitter.com/search?q=%23PAKvsNAM,,%23PAKvsNAM,83658
Ziyech,http://twitter.com/search?q=Ziyech,,Ziyech,23118
Sabse Badhkar Sushant,http://twitter.com/search?q=%22Sabse+Badhkar+Sushant%22,,%22Sabse+Badhkar+Sushant%22,32208
Pulisic,http://twitter.com/search?q=Pulisic,,Pulisic,11441
700 Million Of Khairiyat Pucho,http://twitter.com/search?q=%22700+Million+Of+Khairiyat+Pucho%22,,%22700+Million+Of+Khairiyat+Pucho%22,33426
Dear Virat,http://twitter.com/search?q=%22Dear+Virat%22,,%22Dear+Virat%22,30032
DAYDREAM WITH J-HOPE,http://twitter.com/search?q=%22DAYDREAM+WITH+J-HOPE%22,,%22DAYDREAM+WITH+J-HOPE%22,21218
I WILL MARRY BTS MEMBERS,http://twitter.com/search?q=%22I+WILL+MARRY+BTS+MEMBERS%22,,%22I+WILL+MARRY+BTS+MEMBERS%22,37740
Havertz,http://twitter.com/search?q=Havertz,,Havertz,11041
Telles,http://twitter.com/search?q=Telles,,Telles,
ALWAYS WITH YOONGI,http://twitter.com/search?q=%22ALWAYS+WITH+YOONGI%22,,%22ALWAYS+WITH+YOONGI%22,18950
Bailly,http://twitter.com/search?q=Bailly,,Bailly,
Alonso,http://twitter.com/search?q=Alonso,,Alonso,14715
Atalanta,http://twitter.com/search?q=Atalanta,,Atalanta,64253
Jai Bhim,http://twitter.com/search?q=%22Jai+Bhim%22,,%22Jai+Bhim%22,27022
jikook,http://twitter.com/search?q=jikook,,jikook,79466
Ravish,http://twitter.com/search?q=Ravish,,Ravish,
B. Wicket,http://twitter.com/search?q=%22B.+Wicket%22,,%22B.+Wicket%22,
A. Pant,http://twitter.com/search?q=%22A.+Pant%22,,%22A.+Pant%22,
OUTSTANDING PRODUCER JIMIN,http://twitter.com/search?q=%22OUTSTANDING+PRODUCER+JIMIN%22,,%22OUTSTANDING+PRODUCER+JIMIN%22,37601
One Sun,http://twitter.com/search?q=%22One+Sun%22,,%22One+Sun%22,
Tamil,http://twitter.com/search?q=Tamil,,Tamil,64535
Notion,http://twitter.com/search?q=Notion,,Notion,22231
Happy Diwali,http://twitter.com/search?q=%22Happy+Diwali%22,,%22Happy+Diwali%22,38737
Himachal,http://twitter.com/search?q=Himachal,,Himachal,34976
Israel,http://twitter.com/search?q=Israel,,Israel,108512
BTS is 7,http://twitter.com/search?q=%22BTS+is+7%22,,%22BTS+is+7%22,57703
Tuchel,http://twitter.com/search?q=Tuchel,,Tuchel,47984
B. Gayle,http://twitter.com/search?q=%22B.+Gayle%22,,%22B.+Gayle%22,
Kim Taehyung,http://twitter.com/search?q=%22Kim+Taehyung%22,,%22Kim+Taehyung%22,101479
Telangana,http://twitter.com/search?q=Telangana,,Telangana,15760
Happy Birthday SRK,http://twitter.com/search?q=%22Happy+Birthday+SRK%22,,%22Happy+Birthday+SRK%22,53818
Happy Deepavali,http://twitter.com/search?q=%22Happy+Deepavali%22,,%22Happy+Deepavali%22,
Bengal,http://twitter.com/search?q=Bengal,,Bengal,29301
Joonie,http://twitter.com/search?q=Joonie,,Joonie,20366
Sara,http://twitter.com/search?q=Sara,,Sara,119896
got7,http://twitter.com/search?q=got7,,got7,236277
Dhan,http://twitter.com/search?q=Dhan,,Dhan,11367
Huzurabad,http://twitter.com/search?q=Huzurabad,,Huzurabad,14168
"NOTA",http://twitter.com/search?q=%22NOTA%22,,%22NOTA%22,93168
#Daydream100M,http://twitter.com/search?q=%23Daydream100M,,%23Daydream100M,24324
#JusticeForUmarRiaz,http://twitter.com/search?q=%23JusticeForUmarRiaz,,%23JusticeForUmarRiaz,257797
#INDvsAFG,http://twitter.com/search?q=%23INDvsAFG,,%23INDvsAFG,
#데이드림1억스밍축하해,http://twitter.com/search?q=%23%EB%8D%B0%EC%9D%B4%EB%93%9C%EB%A6%BC1%EC%96%B5%EC%8A%A4%EB%B0%8D%EC%B6%95%ED%95%98%ED%95%B4,,%23%EB%8D%B0%EC%9D%B4%EB%93%9C%EB%A6%BC1%EC%96%B5%EC%8A%A4%EB%B0%8D%EC%B6%95%ED%95%98%ED%95%B4,21933
#WeLoveYouYoongi,http://twitter.com/search?q=%23WeLoveYouYoongi,,%23WeLoveYouYoongi,18127
