name,url,promoted_content,query,tweet_volume
#MannKiBaat,http://twitter.com/search?q=%23MannKiBaat,,%23MannKiBaat,101194
#NishadKumar,http://twitter.com/search?q=%23NishadKumar,,%23NishadKumar,15574
Donda,http://twitter.com/search?q=Donda,,Donda,538188
#TalibanKaPMImranKhan,http://twitter.com/search?q=%23TalibanKaPMImranKhan,,%23TalibanKaPMImranKhan,28444
#WOLMUN,http://twitter.com/search?q=%23WOLMUN,,%23WOLMUN,69173
#2YearsForSaahoBOStorm,http://twitter.com/search?q=%232YearsForSaahoBOStorm,,%232YearsForSaahoBOStorm,91995
Reminiscing RraHel As RiAnsh,http://twitter.com/search?q=%22Reminiscing+RraHel+As+RiAnsh%22,,%22Reminiscing+RraHel+As+RiAnsh%22,135106
Kanye,http://twitter.com/search?q=Kanye,,Kanye,324379
Roberto,http://twitter.com/search?q=Roberto,,Roberto,55242
SSRians With SSR Forever,http://twitter.com/search?q=%22SSRians+With+SSR+Forever%22,,%22SSRians+With+SSR+Forever%22,17109
Asian Record,http://twitter.com/search?q=%22Asian+Record%22,,%22Asian+Record%22,11609
Lilo,http://twitter.com/search?q=Lilo,,Lilo,30460
Shreya Ghoshal,http://twitter.com/search?q=%22Shreya+Ghoshal%22,,%22Shreya+Ghoshal%22,13118
Varane and Sancho,http://twitter.com/search?q=%22Varane+and+Sancho%22,,%22Varane+and+Sancho%22,17844
Checo,http://twitter.com/search?q=Checo,,Checo,30846
Tim David,http://twitter.com/search?q=%22Tim+David%22,,%22Tim+David%22,
Dan James,http://twitter.com/search?q=%22Dan+James%22,,%22Dan+James%22,10616
निषाद कुमार,http://twitter.com/search?q=%22%E0%A4%A8%E0%A4%BF%E0%A4%B7%E0%A4%BE%E0%A4%A6+%E0%A4%95%E0%A5%81%E0%A4%AE%E0%A4%BE%E0%A4%B0%22,,%22%E0%A4%A8%E0%A4%BF%E0%A4%B7%E0%A4%BE%E0%A4%A6+%E0%A4%95%E0%A5%81%E0%A4%AE%E0%A4%BE%E0%A4%B0%22,
Wolves,http://twitter.com/search?q=Wolves,,Wolves,97341
RISE BANGTAN ON TFMA,http://twitter.com/search?q=%22RISE+BANGTAN+ON+TFMA%22,,%22RISE+BANGTAN+ON+TFMA%22,259365
LALISA,http://twitter.com/search?q=LALISA,,LALISA,1072320
joon,http://twitter.com/search?q=joon,,joon,53816
seokjin,http://twitter.com/search?q=seokjin,,seokjin,233874
Lenglet,http://twitter.com/search?q=Lenglet,,Lenglet,
Ramayan,http://twitter.com/search?q=Ramayan,,Ramayan,
Perez,http://twitter.com/search?q=Perez,,Perez,83967
CBI Update In SSR Disha,http://twitter.com/search?q=%22CBI+Update+In+SSR+Disha%22,,%22CBI+Update+In+SSR+Disha%22,51740
Foreign Trip,http://twitter.com/search?q=%22Foreign+Trip%22,,%22Foreign+Trip%22,
caught in drunk & drive,http://twitter.com/search?q=%22caught+in+drunk+%26+drive%22,,%22caught+in+drunk+%26+drive%22,
Kiss & Hug,http://twitter.com/search?q=%22Kiss+%26+Hug%22,,%22Kiss+%26+Hug%22,
Abel,http://twitter.com/search?q=Abel,,Abel,23974
Anil Deshmukh,http://twitter.com/search?q=%22Anil+Deshmukh%22,,%22Anil+Deshmukh%22,
Chan,http://twitter.com/search?q=Chan,,Chan,354133
Sayema,http://twitter.com/search?q=Sayema,,Sayema,21416
Ireland,http://twitter.com/search?q=Ireland,,Ireland,35168
#Bronze,http://twitter.com/search?q=%23Bronze,,%23Bronze,14526
#MajesticEmperorVijay,http://twitter.com/search?q=%23MajesticEmperorVijay,,%23MajesticEmperorVijay,298355
#Paralympics,http://twitter.com/search?q=%23Paralympics,,%23Paralympics,294906
#BelgianGP,http://twitter.com/search?q=%23BelgianGP,,%23BelgianGP,269825
#ShameonCaptainAmrinder,http://twitter.com/search?q=%23ShameonCaptainAmrinder,,%23ShameonCaptainAmrinder,15886
#SundaysWithAmaal,http://twitter.com/search?q=%23SundaysWithAmaal,,%23SundaysWithAmaal,
#DiscusThrow,http://twitter.com/search?q=%23DiscusThrow,,%23DiscusThrow,
#ParaAthletics,http://twitter.com/search?q=%23ParaAthletics,,%23ParaAthletics,17569
#CCAA4_INDIANRAILWAY,http://twitter.com/search?q=%23CCAA4_INDIANRAILWAY,,%23CCAA4_INDIANRAILWAY,122402
#HighJump,http://twitter.com/search?q=%23HighJump,,%23HighJump,
#justiceforzubairaimim,http://twitter.com/search?q=%23justiceforzubairaimim,,%23justiceforzubairaimim,16305
#ArrestCulpritsOfSulliDeals,http://twitter.com/search?q=%23ArrestCulpritsOfSulliDeals,,%23ArrestCulpritsOfSulliDeals,
#Cheer4India,http://twitter.com/search?q=%23Cheer4India,,%23Cheer4India,25889
#theebtsparty,http://twitter.com/search?q=%23theebtsparty,,%23theebtsparty,
#जातिगत_जनगणना_जरूरी_है,http://twitter.com/search?q=%23%E0%A4%9C%E0%A4%BE%E0%A4%A4%E0%A4%BF%E0%A4%97%E0%A4%A4_%E0%A4%9C%E0%A4%A8%E0%A4%97%E0%A4%A3%E0%A4%A8%E0%A4%BE_%E0%A4%9C%E0%A4%B0%E0%A5%82%E0%A4%B0%E0%A5%80_%E0%A4%B9%E0%A5%88,,%23%E0%A4%9C%E0%A4%BE%E0%A4%A4%E0%A4%BF%E0%A4%97%E0%A4%A4_%E0%A4%9C%E0%A4%A8%E0%A4%97%E0%A4%A3%E0%A4%A8%E0%A4%BE_%E0%A4%9C%E0%A4%B0%E0%A5%82%E0%A4%B0%E0%A5%80_%E0%A4%B9%E0%A5%88,
