name,url,promoted_content,query,tweet_volume
#ServingHumanity,http://twitter.com/search?q=%23ServingHumanity,,%23ServingHumanity,18631
#SackTeni4LakhimpurJustice,http://twitter.com/search?q=%23SackTeni4LakhimpurJustice,,%23SackTeni4LakhimpurJustice,45569
#मथुरा_आएंगे_माखन_चढ़ाएंगे,http://twitter.com/search?q=%23%E0%A4%AE%E0%A4%A5%E0%A5%81%E0%A4%B0%E0%A4%BE_%E0%A4%86%E0%A4%8F%E0%A4%82%E0%A4%97%E0%A5%87_%E0%A4%AE%E0%A4%BE%E0%A4%96%E0%A4%A8_%E0%A4%9A%E0%A4%A2%E0%A4%BC%E0%A4%BE%E0%A4%8F%E0%A4%82%E0%A4%97%E0%A5%87,,%23%E0%A4%AE%E0%A4%A5%E0%A5%81%E0%A4%B0%E0%A4%BE_%E0%A4%86%E0%A4%8F%E0%A4%82%E0%A4%97%E0%A5%87_%E0%A4%AE%E0%A4%BE%E0%A4%96%E0%A4%A8_%E0%A4%9A%E0%A4%A2%E0%A4%BC%E0%A4%BE%E0%A4%8F%E0%A4%82%E0%A4%97%E0%A5%87,133223
#MotherSong,http://twitter.com/search?q=%23MotherSong,,%23MotherSong,160799
#Nagaland,http://twitter.com/search?q=%23Nagaland,,%23Nagaland,13871
Ross Taylor,http://twitter.com/search?q=%22Ross+Taylor%22,,%22Ross+Taylor%22,
ALPHA FEMALE SHAMITA,http://twitter.com/search?q=%22ALPHA+FEMALE+SHAMITA%22,,%22ALPHA+FEMALE+SHAMITA%22,89134
WE LOVE PRATIK KI AKAD,http://twitter.com/search?q=%22WE+LOVE+PRATIK+KI+AKAD%22,,%22WE+LOVE+PRATIK+KI+AKAD%22,563406
UPSC,http://twitter.com/search?q=UPSC,,UPSC,13035
Hare Krishna,http://twitter.com/search?q=%22Hare+Krishna%22,,%22Hare+Krishna%22,
CBI Knows SSR Murder Truth,http://twitter.com/search?q=%22CBI+Knows+SSR+Murder+Truth%22,,%22CBI+Knows+SSR+Murder+Truth%22,35236
CBI Penalize RheaC 4 SSR Case,http://twitter.com/search?q=%22CBI+Penalize+RheaC+4+SSR+Case%22,,%22CBI+Penalize+RheaC+4+SSR+Case%22,50282
Sansad TV,http://twitter.com/search?q=%22Sansad+TV%22,,%22Sansad+TV%22,
Tanzania,http://twitter.com/search?q=Tanzania,,Tanzania,14404
Oting,http://twitter.com/search?q=Oting,,Oting,
Gabbar,http://twitter.com/search?q=Gabbar,,Gabbar,
Sadhguru,http://twitter.com/search?q=Sadhguru,,Sadhguru,
Kohli,http://twitter.com/search?q=Kohli,,Kohli,38354
Rachin Ravindra,http://twitter.com/search?q=%22Rachin+Ravindra%22,,%22Rachin+Ravindra%22,
Axar Patel,http://twitter.com/search?q=%22Axar+Patel%22,,%22Axar+Patel%22,
Bella,http://twitter.com/search?q=Bella,,Bella,102719
Urdu,http://twitter.com/search?q=Urdu,,Urdu,22266
Himachal Pradesh,http://twitter.com/search?q=%22Himachal+Pradesh%22,,%22Himachal+Pradesh%22,
Sidhu,http://twitter.com/search?q=Sidhu,,Sidhu,
#Fitoor,http://twitter.com/search?q=%23Fitoor,,%23Fitoor,
#SolidariTea4Kashmir,http://twitter.com/search?q=%23SolidariTea4Kashmir,,%23SolidariTea4Kashmir,
#AskArmaan,http://twitter.com/search?q=%23AskArmaan,,%23AskArmaan,
#SaveSoil,http://twitter.com/search?q=%23SaveSoil,,%23SaveSoil,22386
#BBMasterVishal,http://twitter.com/search?q=%23BBMasterVishal,,%23BBMasterVishal,12247
#ConsciousPlanet,http://twitter.com/search?q=%23ConsciousPlanet,,%23ConsciousPlanet,15292
#sundayvibes,http://twitter.com/search?q=%23sundayvibes,,%23sundayvibes,
#BBL11,http://twitter.com/search?q=%23BBL11,,%23BBL11,
#AFSPA,http://twitter.com/search?q=%23AFSPA,,%23AFSPA,
#Reservation_kills_merit,http://twitter.com/search?q=%23Reservation_kills_merit,,%23Reservation_kills_merit,16261
#RaitZaraSi,http://twitter.com/search?q=%23RaitZaraSi,,%23RaitZaraSi,
#RamSetu,http://twitter.com/search?q=%23RamSetu,,%23RamSetu,
#SuperTunaDanceChallenge,http://twitter.com/search?q=%23SuperTunaDanceChallenge,,%23SuperTunaDanceChallenge,83604
#SundayMotivation,http://twitter.com/search?q=%23SundayMotivation,,%23SundayMotivation,
#PVSindhu,http://twitter.com/search?q=%23PVSindhu,,%23PVSindhu,
#NZvIND,http://twitter.com/search?q=%23NZvIND,,%23NZvIND,
#SundayFunday,http://twitter.com/search?q=%23SundayFunday,,%23SundayFunday,
#InternationalVolunteerDay,http://twitter.com/search?q=%23InternationalVolunteerDay,,%23InternationalVolunteerDay,
#jayalalithaa,http://twitter.com/search?q=%23jayalalithaa,,%23jayalalithaa,
#HimachalFullyVaccinated,http://twitter.com/search?q=%23HimachalFullyVaccinated,,%23HimachalFullyVaccinated,
#Ban_PCR,http://twitter.com/search?q=%23Ban_PCR,,%23Ban_PCR,43815
#KicchaSudeep,http://twitter.com/search?q=%23KicchaSudeep,,%23KicchaSudeep,
#SpiderManAcrossTheSpiderVerse,http://twitter.com/search?q=%23SpiderManAcrossTheSpiderVerse,,%23SpiderManAcrossTheSpiderVerse,14794
#போதும்_நாகரீக_அரசியல்,http://twitter.com/search?q=%23%E0%AE%AA%E0%AF%8B%E0%AE%A4%E0%AF%81%E0%AE%AE%E0%AF%8D_%E0%AE%A8%E0%AE%BE%E0%AE%95%E0%AE%B0%E0%AF%80%E0%AE%95_%E0%AE%85%E0%AE%B0%E0%AE%9A%E0%AE%BF%E0%AE%AF%E0%AE%B2%E0%AF%8D,,%23%E0%AE%AA%E0%AF%8B%E0%AE%A4%E0%AF%81%E0%AE%AE%E0%AF%8D_%E0%AE%A8%E0%AE%BE%E0%AE%95%E0%AE%B0%E0%AF%80%E0%AE%95_%E0%AE%85%E0%AE%B0%E0%AE%9A%E0%AE%BF%E0%AE%AF%E0%AE%B2%E0%AF%8D,
#HappyBirthdayShikharDhawan,http://twitter.com/search?q=%23HappyBirthdayShikharDhawan,,%23HappyBirthdayShikharDhawan,
#SundayThoughts,http://twitter.com/search?q=%23SundayThoughts,,%23SundayThoughts,10267
