name,url,promoted_content,query,tweet_volume
#hdfcbank,http://twitter.com/search?q=%23hdfcbank,,%23hdfcbank,
#MondayMotivation,http://twitter.com/search?q=%23MondayMotivation,,%23MondayMotivation,38750
#mondaythoughts,http://twitter.com/search?q=%23mondaythoughts,,%23mondaythoughts,
#scammys,http://twitter.com/search?q=%23scammys,,%23scammys,59335
#MondayMorning,http://twitter.com/search?q=%23MondayMorning,,%23MondayMorning,
SSR Crime Scene Rules Flouted,http://twitter.com/search?q=%22SSR+Crime+Scene+Rules+Flouted%22,,%22SSR+Crime+Scene+Rules+Flouted%22,38519
Olivia,http://twitter.com/search?q=Olivia,,Olivia,1150917
WE LOVE YOU BTS,http://twitter.com/search?q=%22WE+LOVE+YOU+BTS%22,,%22WE+LOVE+YOU+BTS%22,620957
AR RAHMAN,http://twitter.com/search?q=%22AR+RAHMAN%22,,%22AR+RAHMAN%22,
Method Of Meditation,http://twitter.com/search?q=%22Method+Of+Meditation%22,,%22Method+Of+Meditation%22,18063
Vlive,http://twitter.com/search?q=Vlive,,Vlive,364765
Doja,http://twitter.com/search?q=Doja,,Doja,426905
WE ARE PROUD OF YOU,http://twitter.com/search?q=%22WE+ARE+PROUD+OF+YOU%22,,%22WE+ARE+PROUD+OF+YOU%22,347383
Rs 8.40,http://twitter.com/search?q=%22Rs+8.40%22,,%22Rs+8.40%22,
SO PROUD OF YOU,http://twitter.com/search?q=%22SO+PROUD+OF+YOU%22,,%22SO+PROUD+OF+YOU%22,353324
Social Reforms,http://twitter.com/search?q=%22Social+Reforms%22,,%22Social+Reforms%22,85573
Brock Lesnar,http://twitter.com/search?q=%22Brock+Lesnar%22,,%22Brock+Lesnar%22,13793
Kim Taehyung,http://twitter.com/search?q=%22Kim+Taehyung%22,,%22Kim+Taehyung%22,778444
Vince,http://twitter.com/search?q=Vince,,Vince,79864
Lady Gaga,http://twitter.com/search?q=%22Lady+Gaga%22,,%22Lady+Gaga%22,338538
Namjoon,http://twitter.com/search?q=Namjoon,,Namjoon,750229
Bangtan,http://twitter.com/search?q=Bangtan,,Bangtan,493184
Megan,http://twitter.com/search?q=Megan,,Megan,203042
Daily Quordle 70,http://twitter.com/search?q=%22Daily+Quordle+70%22,,%22Daily+Quordle+70%22,
THE DANCE BREAK,http://twitter.com/search?q=%22THE+DANCE+BREAK%22,,%22THE+DANCE+BREAK%22,78971
कांग्रेस पार्टी,http://twitter.com/search?q=%22%E0%A4%95%E0%A4%BE%E0%A4%82%E0%A4%97%E0%A5%8D%E0%A4%B0%E0%A5%87%E0%A4%B8+%E0%A4%AA%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%9F%E0%A5%80%22,,%22%E0%A4%95%E0%A4%BE%E0%A4%82%E0%A4%97%E0%A5%8D%E0%A4%B0%E0%A5%87%E0%A4%B8+%E0%A4%AA%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%9F%E0%A5%80%22,
BTS BTS BTS,http://twitter.com/search?q=%22BTS+BTS+BTS%22,,%22BTS+BTS+BTS%22,2877515
Kings,http://twitter.com/search?q=Kings,,Kings,165912
PARK JIMIN,http://twitter.com/search?q=%22PARK+JIMIN%22,,%22PARK+JIMIN%22,333769
THE BEST,http://twitter.com/search?q=%22THE+BEST%22,,%22THE+BEST%22,2237779
Billie,http://twitter.com/search?q=Billie,,Billie,313813
ARMYs,http://twitter.com/search?q=ARMYs,,ARMYs,400940
Justin Bieber,http://twitter.com/search?q=%22Justin+Bieber%22,,%22Justin+Bieber%22,214703
seokjin,http://twitter.com/search?q=seokjin,,seokjin,804979
Collab,http://twitter.com/search?q=Collab,,Collab,215571
ariana,http://twitter.com/search?q=ariana,,ariana,166682
Pedri,http://twitter.com/search?q=Pedri,,Pedri,290836
I LOVE YOU,http://twitter.com/search?q=%22I+LOVE+YOU%22,,%22I+LOVE+YOU%22,766856
selena,http://twitter.com/search?q=selena,,selena,81360
