name,url,promoted_content,query,tweet_volume
#GiveBiharTeachersAppointment,http://twitter.com/search?q=%23GiveBiharTeachersAppointment,,%23GiveBiharTeachersAppointment,271081
#ChildrenOfNewIndia,http://twitter.com/search?q=%23ChildrenOfNewIndia,,%23ChildrenOfNewIndia,
#WorldTelevisionDay,http://twitter.com/search?q=%23WorldTelevisionDay,,%23WorldTelevisionDay,
#क्रेडिटचोर_अखिलेश,http://twitter.com/search?q=%23%E0%A4%95%E0%A5%8D%E0%A4%B0%E0%A5%87%E0%A4%A1%E0%A4%BF%E0%A4%9F%E0%A4%9A%E0%A5%8B%E0%A4%B0_%E0%A4%85%E0%A4%96%E0%A4%BF%E0%A4%B2%E0%A5%87%E0%A4%B6,,%23%E0%A4%95%E0%A5%8D%E0%A4%B0%E0%A5%87%E0%A4%A1%E0%A4%BF%E0%A4%9F%E0%A4%9A%E0%A5%8B%E0%A4%B0_%E0%A4%85%E0%A4%96%E0%A4%BF%E0%A4%B2%E0%A5%87%E0%A4%B6,43732
#sundayvibes,http://twitter.com/search?q=%23sundayvibes,,%23sundayvibes,
PRATIK RULING HEARTS,http://twitter.com/search?q=%22PRATIK+RULING+HEARTS%22,,%22PRATIK+RULING+HEARTS%22,346581
Ahan Shetty,http://twitter.com/search?q=%22Ahan+Shetty%22,,%22Ahan+Shetty%22,
Sant Rampal Ji Maharaj,http://twitter.com/search?q=%22Sant+Rampal+Ji+Maharaj%22,,%22Sant+Rampal+Ji+Maharaj%22,272986
CBI Grill SSR Murderers,http://twitter.com/search?q=%22CBI+Grill+SSR+Murderers%22,,%22CBI+Grill+SSR+Murderers%22,35411
JAY DESERVE TOP FIVE,http://twitter.com/search?q=%22JAY+DESERVE+TOP+FIVE%22,,%22JAY+DESERVE+TOP+FIVE%22,14451
PARAM KNOWS SSR MURDER MYSTERY,http://twitter.com/search?q=%22PARAM+KNOWS+SSR+MURDER+MYSTERY%22,,%22PARAM+KNOWS+SSR+MURDER+MYSTERY%22,42645
Fletcher,http://twitter.com/search?q=Fletcher,,Fletcher,56890
Carrick,http://twitter.com/search?q=Carrick,,Carrick,50535
halsey,http://twitter.com/search?q=halsey,,halsey,35947
Paid Media,http://twitter.com/search?q=%22Paid+Media%22,,%22Paid+Media%22,53282
Aryan Khan,http://twitter.com/search?q=%22Aryan+Khan%22,,%22Aryan+Khan%22,24748
Best Actor,http://twitter.com/search?q=%22Best+Actor%22,,%22Best+Actor%22,16565
Imran,http://twitter.com/search?q=Imran,,Imran,25984
