name,url,promoted_content,query,tweet_volume
#HappyTeachersDay2021,http://twitter.com/search?q=%23HappyTeachersDay2021,,%23HappyTeachersDay2021,
#RohitSharma,http://twitter.com/search?q=%23RohitSharma,,%23RohitSharma,51912
#AwayFromHomeFestival,http://twitter.com/search?q=%23AwayFromHomeFestival,,%23AwayFromHomeFestival,332068
#5YearsWithBegin,http://twitter.com/search?q=%235YearsWithBegin,,%235YearsWithBegin,102915
#JusticeForRabiya,http://twitter.com/search?q=%23JusticeForRabiya,,%23JusticeForRabiya,48229
helene,http://twitter.com/search?q=helene,,helene,11774
WE BEGIN WITH JUNGKOOK,http://twitter.com/search?q=%22WE+BEGIN+WITH+JUNGKOOK%22,,%22WE+BEGIN+WITH+JUNGKOOK%22,76303
Sushant Rules SSRians Hearts,http://twitter.com/search?q=%22Sushant+Rules+SSRians+Hearts%22,,%22Sushant+Rules+SSRians+Hearts%22,49607
pravisht ka janamdin,http://twitter.com/search?q=%22pravisht+ka+janamdin%22,,%22pravisht+ka+janamdin%22,24129
JIMIN OUR SERENDIPITY,http://twitter.com/search?q=%22JIMIN+OUR+SERENDIPITY%22,,%22JIMIN+OUR+SERENDIPITY%22,133980
Nishikori,http://twitter.com/search?q=Nishikori,,Nishikori,
Trailblazer Sushant,http://twitter.com/search?q=%22Trailblazer+Sushant%22,,%22Trailblazer+Sushant%22,39304
Pujara,http://twitter.com/search?q=Pujara,,Pujara,20679
Djokovic,http://twitter.com/search?q=Djokovic,,Djokovic,
CATCH ME IF YOU CAN,http://twitter.com/search?q=%22CATCH+ME+IF+YOU+CAN%22,,%22CATCH+ME+IF+YOU+CAN%22,401087
Happy 4,http://twitter.com/search?q=%22Happy+4%22,,%22Happy+4%22,46219
Novak,http://twitter.com/search?q=Novak,,Novak,
BTS In The Soop,http://twitter.com/search?q=%22BTS+In+The+Soop%22,,%22BTS+In+The+Soop%22,59355
Robinson,http://twitter.com/search?q=Robinson,,Robinson,19018
Test Cricket,http://twitter.com/search?q=%22Test+Cricket%22,,%22Test+Cricket%22,20233
Neeraj,http://twitter.com/search?q=Neeraj,,Neeraj,24154
Sehwag,http://twitter.com/search?q=Sehwag,,Sehwag,
Cinderella,http://twitter.com/search?q=Cinderella,,Cinderella,50637
Perez,http://twitter.com/search?q=Perez,,Perez,57088
Lewis,http://twitter.com/search?q=Lewis,,Lewis,63953
#4YearsWithSerendipity,http://twitter.com/search?q=%234YearsWithSerendipity,,%234YearsWithSerendipity,217743
#WeStandWithJSPRamMohan,http://twitter.com/search?q=%23WeStandWithJSPRamMohan,,%23WeStandWithJSPRamMohan,20796
#INDvENG,http://twitter.com/search?q=%23INDvENG,,%23INDvENG,28168
#Hitman,http://twitter.com/search?q=%23Hitman,,%23Hitman,12545
#Begin100M,http://twitter.com/search?q=%23Begin100M,,%23Begin100M,30976
#KKK11,http://twitter.com/search?q=%23KKK11,,%23KKK11,10335
#세렌디피티4주년축하해,http://twitter.com/search?q=%23%EC%84%B8%EB%A0%8C%EB%94%94%ED%94%BC%ED%8B%B04%EC%A3%BC%EB%85%84%EC%B6%95%ED%95%98%ED%95%B4,,%23%EC%84%B8%EB%A0%8C%EB%94%94%ED%94%BC%ED%8B%B04%EC%A3%BC%EB%85%84%EC%B6%95%ED%95%98%ED%95%B4,176317
#AskPrashanth,http://twitter.com/search?q=%23AskPrashanth,,%23AskPrashanth,
#UFCVegas36,http://twitter.com/search?q=%23UFCVegas36,,%23UFCVegas36,22667
#DivyankaTripathi,http://twitter.com/search?q=%23DivyankaTripathi,,%23DivyankaTripathi,
#LouisTomlinson,http://twitter.com/search?q=%23LouisTomlinson,,%23LouisTomlinson,107286
#ABGT450,http://twitter.com/search?q=%23ABGT450,,%23ABGT450,10003
#LouisLive,http://twitter.com/search?q=%23LouisLive,,%23LouisLive,95885
#HBDDearestHVINOTH,http://twitter.com/search?q=%23HBDDearestHVINOTH,,%23HBDDearestHVINOTH,270771
#KhatronKeKhiladi11,http://twitter.com/search?q=%23KhatronKeKhiladi11,,%23KhatronKeKhiladi11,
