name,url,promoted_content,query,tweet_volume
#VijayDiwas,http://twitter.com/search?q=%23VijayDiwas,,%23VijayDiwas,11610
#RivalsForever,http://twitter.com/search?q=%23RivalsForever,,%23RivalsForever,
#LetNoOneSuffer,http://twitter.com/search?q=%23LetNoOneSuffer,,%23LetNoOneSuffer,11808
#ThursdayThoughts,http://twitter.com/search?q=%23ThursdayThoughts,,%23ThursdayThoughts,
#Arrest_BajrangDal_Goons,http://twitter.com/search?q=%23Arrest_BajrangDal_Goons,,%23Arrest_BajrangDal_Goons,935566
BCCI,http://twitter.com/search?q=BCCI,,BCCI,94150
Saint Gurmeet Ram Rahim Ji,http://twitter.com/search?q=%22Saint+Gurmeet+Ram+Rahim+Ji%22,,%22Saint+Gurmeet+Ram+Rahim+Ji%22,
Steve Smith,http://twitter.com/search?q=%22Steve+Smith%22,,%22Steve+Smith%22,
भारतीय सेना,http://twitter.com/search?q=%22%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A4%E0%A5%80%E0%A4%AF+%E0%A4%B8%E0%A5%87%E0%A4%A8%E0%A4%BE%22,,%22%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A4%E0%A5%80%E0%A4%AF+%E0%A4%B8%E0%A5%87%E0%A4%A8%E0%A4%BE%22,10547
Ganguly,http://twitter.com/search?q=Ganguly,,Ganguly,47070
Austin Reaves,http://twitter.com/search?q=%22Austin+Reaves%22,,%22Austin+Reaves%22,27990
Tulsi Pujan Diwas,http://twitter.com/search?q=%22Tulsi+Pujan+Diwas%22,,%22Tulsi+Pujan+Diwas%22,24493
श्री हरि,http://twitter.com/search?q=%22%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%B9%E0%A4%B0%E0%A4%BF%22,,%22%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%B9%E0%A4%B0%E0%A4%BF%22,14184
श्री राम,http://twitter.com/search?q=%22%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%B0%E0%A4%BE%E0%A4%AE%22,,%22%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%B0%E0%A4%BE%E0%A4%AE%22,74731
Aguero,http://twitter.com/search?q=Aguero,,Aguero,208658
Michael Neser,http://twitter.com/search?q=%22Michael+Neser%22,,%22Michael+Neser%22,
Bharat Ratna,http://twitter.com/search?q=%22Bharat+Ratna%22,,%22Bharat+Ratna%22,
Jai Hind,http://twitter.com/search?q=%22Jai+Hind%22,,%22Jai+Hind%22,13985
Instrument of Surrender,http://twitter.com/search?q=%22Instrument+of+Surrender%22,,%22Instrument+of+Surrender%22,
Pakistan,http://twitter.com/search?q=Pakistan,,Pakistan,105038
Special Soul Sushant,http://twitter.com/search?q=%22Special+Soul+Sushant%22,,%22Special+Soul+Sushant%22,51029
नमो नारायण,http://twitter.com/search?q=%22%E0%A4%A8%E0%A4%AE%E0%A5%8B+%E0%A4%A8%E0%A4%BE%E0%A4%B0%E0%A4%BE%E0%A4%AF%E0%A4%A3%22,,%22%E0%A4%A8%E0%A4%AE%E0%A5%8B+%E0%A4%A8%E0%A4%BE%E0%A4%B0%E0%A4%BE%E0%A4%AF%E0%A4%A3%22,
Hazlewood,http://twitter.com/search?q=Hazlewood,,Hazlewood,
good shot film by pbs,http://twitter.com/search?q=%22good+shot+film+by+pbs%22,,%22good+shot+film+by+pbs%22,
श्री कृष्ण,http://twitter.com/search?q=%22%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%95%E0%A5%83%E0%A4%B7%E0%A5%8D%E0%A4%A3%22,,%22%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%95%E0%A5%83%E0%A4%B7%E0%A5%8D%E0%A4%A3%22,18179
Australia,http://twitter.com/search?q=Australia,,Australia,101201
Jay Shah,http://twitter.com/search?q=%22Jay+Shah%22,,%22Jay+Shah%22,11803
Sant Shri Asharamji Bapu,http://twitter.com/search?q=%22Sant+Shri+Asharamji+Bapu%22,,%22Sant+Shri+Asharamji+Bapu%22,39764
302 in ssr murder case now,http://twitter.com/search?q=%22302+in+ssr+murder+case+now%22,,%22302+in+ssr+murder+case+now%22,73543
team07 mv releasing soon,http://twitter.com/search?q=%22team07+mv+releasing+soon%22,,%22team07+mv+releasing+soon%22,17157
Saka,http://twitter.com/search?q=Saka,,Saka,51633
foldable smartphone,http://twitter.com/search?q=%22foldable+smartphone%22,,%22foldable+smartphone%22,
end of reason sale,http://twitter.com/search?q=%22end+of+reason+sale%22,,%22end+of+reason+sale%22,14838
Martinelli,http://twitter.com/search?q=Martinelli,,Martinelli,36300
Good Morning Friends,http://twitter.com/search?q=%22Good+Morning+Friends%22,,%22Good+Morning+Friends%22,17287
Sun Pharma,http://twitter.com/search?q=%22Sun+Pharma%22,,%22Sun+Pharma%22,
Sam Manekshaw,http://twitter.com/search?q=%22Sam+Manekshaw%22,,%22Sam+Manekshaw%22,
rip sir,http://twitter.com/search?q=%22rip+sir%22,,%22rip+sir%22,
our commitment justice 4 ssr,http://twitter.com/search?q=%22our+commitment+justice+4+ssr%22,,%22our+commitment+justice+4+ssr%22,38479
Devilal Ko Insaf Do,http://twitter.com/search?q=%22Devilal+Ko+Insaf+Do%22,,%22Devilal+Ko+Insaf+Do%22,97037
Golden Jubilee,http://twitter.com/search?q=%22Golden+Jubilee%22,,%22Golden+Jubilee%22,
Hamara Sushant Hamara Garv,http://twitter.com/search?q=%22Hamara+Sushant+Hamara+Garv%22,,%22Hamara+Sushant+Hamara+Garv%22,21719
Kim Taehyung,http://twitter.com/search?q=%22Kim+Taehyung%22,,%22Kim+Taehyung%22,120562
Rs 76,000,http://twitter.com/search?q=%22Rs+76%2C000%22,,%22Rs+76%2C000%22,
Lakers,http://twitter.com/search?q=Lakers,,Lakers,65959
Rajiv Shukla,http://twitter.com/search?q=%22Rajiv+Shukla%22,,%22Rajiv+Shukla%22,
Om Sai Ram,http://twitter.com/search?q=%22Om+Sai+Ram%22,,%22Om+Sai+Ram%22,
सरदार वल्लभ,http://twitter.com/search?q=%22%E0%A4%B8%E0%A4%B0%E0%A4%A6%E0%A4%BE%E0%A4%B0+%E0%A4%B5%E0%A4%B2%E0%A5%8D%E0%A4%B2%E0%A4%AD%22,,%22%E0%A4%B8%E0%A4%B0%E0%A4%A6%E0%A4%BE%E0%A4%B0+%E0%A4%B5%E0%A4%B2%E0%A5%8D%E0%A4%B2%E0%A4%AD%22,44948
SGX Nifty,http://twitter.com/search?q=%22SGX+Nifty%22,,%22SGX+Nifty%22,
England,http://twitter.com/search?q=England,,England,101616
