name,url,promoted_content,query,tweet_volume
Matic,http://twitter.com/search?q=Matic,,Matic,103714
Spurs,http://twitter.com/search?q=Spurs,,Spurs,63579
#sakinaka,http://twitter.com/search?q=%23sakinaka,,%23sakinaka,10497
#SiwaySRK,http://twitter.com/search?q=%23SiwaySRK,,%23SiwaySRK,26779
#IPL2021,http://twitter.com/search?q=%23IPL2021,,%23IPL2021,17820
#HAPPYBIRTHDAYNAMJOON,http://twitter.com/search?q=%23HAPPYBIRTHDAYNAMJOON,,%23HAPPYBIRTHDAYNAMJOON,1133162
#OurHealingPebbleRM,http://twitter.com/search?q=%23OurHealingPebbleRM,,%23OurHealingPebbleRM,617063
Ronaldo,http://twitter.com/search?q=Ronaldo,,Ronaldo,1026060
Saul,http://twitter.com/search?q=Saul,,Saul,55647
Insaaf 4 Sushant,http://twitter.com/search?q=%22Insaaf+4+Sushant%22,,%22Insaaf+4+Sushant%22,57355
holly,http://twitter.com/search?q=holly,,holly,49684
Kovacic,http://twitter.com/search?q=Kovacic,,Kovacic,25491
Mendy,http://twitter.com/search?q=Mendy,,Mendy,29561
Pogba,http://twitter.com/search?q=Pogba,,Pogba,140080
Lingard,http://twitter.com/search?q=Lingard,,Lingard,61808
Achiever Sushant,http://twitter.com/search?q=%22Achiever+Sushant%22,,%22Achiever+Sushant%22,32190
Lukaku,http://twitter.com/search?q=Lukaku,,Lukaku,77752
Arsenal,http://twitter.com/search?q=Arsenal,,Arsenal,233293
HBD ZAAN KHAN,http://twitter.com/search?q=%22HBD+ZAAN+KHAN%22,,%22HBD+ZAAN+KHAN%22,22437
Sancho,http://twitter.com/search?q=Sancho,,Sancho,63972
Old Trafford,http://twitter.com/search?q=%22Old+Trafford%22,,%22Old+Trafford%22,165843
KKK FINALIST DIVYANKA,http://twitter.com/search?q=%22KKK+FINALIST+DIVYANKA%22,,%22KKK+FINALIST+DIVYANKA%22,20105
Bhishma,http://twitter.com/search?q=Bhishma,,Bhishma,
Alonso,http://twitter.com/search?q=Alonso,,Alonso,23377
Peter Drury,http://twitter.com/search?q=%22Peter+Drury%22,,%22Peter+Drury%22,20930
Ziyech,http://twitter.com/search?q=Ziyech,,Ziyech,
HAPPY BIRTHDAY BABY,http://twitter.com/search?q=%22HAPPY+BIRTHDAY+BABY%22,,%22HAPPY+BIRTHDAY+BABY%22,14754
I LOVE YOU SO MUCH,http://twitter.com/search?q=%22I+LOVE+YOU+SO+MUCH%22,,%22I+LOVE+YOU+SO+MUCH%22,110405
Gujarat,http://twitter.com/search?q=Gujarat,,Gujarat,56922
Jesse,http://twitter.com/search?q=Jesse,,Jesse,43339
Bernardo,http://twitter.com/search?q=Bernardo,,Bernardo,18864
Maguire,http://twitter.com/search?q=Maguire,,Maguire,25444
Sanskrit,http://twitter.com/search?q=Sanskrit,,Sanskrit,
Auba,http://twitter.com/search?q=Auba,,Auba,10385
#WeLiveSoWeLoveNamu,http://twitter.com/search?q=%23WeLiveSoWeLoveNamu,,%23WeLiveSoWeLoveNamu,580532
#MUNNEW,http://twitter.com/search?q=%23MUNNEW,,%23MUNNEW,299492
#aRMysEternaLove,http://twitter.com/search?q=%23aRMysEternaLove,,%23aRMysEternaLove,531685
#RMiracleDay,http://twitter.com/search?q=%23RMiracleDay,,%23RMiracleDay,567394
#OuRMoonchild,http://twitter.com/search?q=%23OuRMoonchild,,%23OuRMoonchild,472868
#OurBeginningAndEndRM,http://twitter.com/search?q=%23OurBeginningAndEndRM,,%23OurBeginningAndEndRM,497899
#NJHBD_BICYCLE,http://twitter.com/search?q=%23NJHBD_BICYCLE,,%23NJHBD_BICYCLE,539424
#MUFC,http://twitter.com/search?q=%23MUFC,,%23MUFC,392773
#CHEAVL,http://twitter.com/search?q=%23CHEAVL,,%23CHEAVL,44079
#ManUtd,http://twitter.com/search?q=%23ManUtd,,%23ManUtd,17531
#RMDAY,http://twitter.com/search?q=%23RMDAY,,%23RMDAY,38564
#OurShiningStarRM,http://twitter.com/search?q=%23OurShiningStarRM,,%23OurShiningStarRM,439965
#CR7IsBack,http://twitter.com/search?q=%23CR7IsBack,,%23CR7IsBack,18194
#ManchesterUnited,http://twitter.com/search?q=%23ManchesterUnited,,%23ManchesterUnited,16467
#LyricalWizardRM,http://twitter.com/search?q=%23LyricalWizardRM,,%23LyricalWizardRM,403276
#DismantlingJihad,http://twitter.com/search?q=%23DismantlingJihad,,%23DismantlingJihad,62787
