name,url,promoted_content,query,tweet_volume
#HindusUnderAttackInIndia,http://twitter.com/search?q=%23HindusUnderAttackInIndia,,%23HindusUnderAttackInIndia,203668
#Nupur_Sharma,http://twitter.com/search?q=%23Nupur_Sharma,,%23Nupur_Sharma,95150
#SundayMorning,http://twitter.com/search?q=%23SundayMorning,,%23SundayMorning,
#NaDarengeNaJhukenge,http://twitter.com/search?q=%23NaDarengeNaJhukenge,,%23NaDarengeNaJhukenge,44923
Ranchi,http://twitter.com/search?q=Ranchi,,Ranchi,142006
ZOUIS,http://twitter.com/search?q=ZOUIS,,ZOUIS,51530
#AFGIND,http://twitter.com/search?q=%23AFGIND,,%23AFGIND,
FOREVER DESIRABLE SIDHARTH,http://twitter.com/search?q=%22FOREVER+DESIRABLE+SIDHARTH%22,,%22FOREVER+DESIRABLE+SIDHARTH%22,75638
tejran adorning ddj,http://twitter.com/search?q=%22tejran+adorning+ddj%22,,%22tejran+adorning+ddj%22,96583
NO ANUJ NO ANUPAMAA,http://twitter.com/search?q=%22NO+ANUJ+NO+ANUPAMAA%22,,%22NO+ANUJ+NO+ANUPAMAA%22,29321
digital footprint in ssrcase,http://twitter.com/search?q=%22digital+footprint+in+ssrcase%22,,%22digital+footprint+in+ssrcase%22,75969
Sushant A Natural Style Icon,http://twitter.com/search?q=%22Sushant+A+Natural+Style+Icon%22,,%22Sushant+A+Natural+Style+Icon%22,36159
karanvir parallel universe,http://twitter.com/search?q=%22karanvir+parallel+universe%22,,%22karanvir+parallel+universe%22,10647
Run BTS,http://twitter.com/search?q=%22Run+BTS%22,,%22Run+BTS%22,721232
its on,http://twitter.com/search?q=%22its+on%22,,%22its+on%22,271434
Innocence Clearly Visible,http://twitter.com/search?q=%22Innocence+Clearly+Visible%22,,%22Innocence+Clearly+Visible%22,131473
happy 200 episodes of abhira,http://twitter.com/search?q=%22happy+200+episodes+of+abhira%22,,%22happy+200+episodes+of+abhira%22,38830
Howrah,http://twitter.com/search?q=Howrah,,Howrah,21654
Daryl Mitchell,http://twitter.com/search?q=%22Daryl+Mitchell%22,,%22Daryl+Mitchell%22,
Justice Still Awaited,http://twitter.com/search?q=%22Justice+Still+Awaited%22,,%22Justice+Still+Awaited%22,131580
hbd bossbabe tejasswi,http://twitter.com/search?q=%22hbd+bossbabe+tejasswi%22,,%22hbd+bossbabe+tejasswi%22,11887
Dasun Shanaka,http://twitter.com/search?q=%22Dasun+Shanaka%22,,%22Dasun+Shanaka%22,
Rioters,http://twitter.com/search?q=Rioters,,Rioters,70955
NDTV,http://twitter.com/search?q=NDTV,,NDTV,85609
dr sushil gupta,http://twitter.com/search?q=%22dr+sushil+gupta%22,,%22dr+sushil+gupta%22,
IWPC,http://twitter.com/search?q=IWPC,,IWPC,21382
Haryana,http://twitter.com/search?q=Haryana,,Haryana,24314
aditi rathore,http://twitter.com/search?q=%22aditi+rathore%22,,%22aditi+rathore%22,20545
Daily Quordle 139,http://twitter.com/search?q=%22Daily+Quordle+139%22,,%22Daily+Quordle+139%22,
ssr warriors relentless,http://twitter.com/search?q=%22ssr+warriors+relentless%22,,%22ssr+warriors+relentless%22,
शांति संदेश,http://twitter.com/search?q=%22%E0%A4%B6%E0%A4%BE%E0%A4%82%E0%A4%A4%E0%A4%BF+%E0%A4%B8%E0%A4%82%E0%A4%A6%E0%A5%87%E0%A4%B6%22,,%22%E0%A4%B6%E0%A4%BE%E0%A4%82%E0%A4%A4%E0%A4%BF+%E0%A4%B8%E0%A4%82%E0%A4%A6%E0%A5%87%E0%A4%B6%22,406176
श्री राम,http://twitter.com/search?q=%22%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%B0%E0%A4%BE%E0%A4%AE%22,,%22%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%B0%E0%A4%BE%E0%A4%AE%22,89180
fatejo ki shaadi karwao,http://twitter.com/search?q=%22fatejo+ki+shaadi+karwao%22,,%22fatejo+ki+shaadi+karwao%22,18100
Leclerc,http://twitter.com/search?q=Leclerc,,Leclerc,68958
WE LOVE YOU SRK,http://twitter.com/search?q=%22WE+LOVE+YOU+SRK%22,,%22WE+LOVE+YOU+SRK%22,
Justin Bieber,http://twitter.com/search?q=%22Justin+Bieber%22,,%22Justin+Bieber%22,185819
Peaceful,http://twitter.com/search?q=Peaceful,,Peaceful,114827
happy birthday legend,http://twitter.com/search?q=%22happy+birthday+legend%22,,%22happy+birthday+legend%22,18482
Asharamji Bapu Case,http://twitter.com/search?q=%22Asharamji+Bapu+Case%22,,%22Asharamji+Bapu+Case%22,131673
Sahal,http://twitter.com/search?q=Sahal,,Sahal,
Protest,http://twitter.com/search?q=Protest,,Protest,203227
Pathar,http://twitter.com/search?q=Pathar,,Pathar,
Maharashtra,http://twitter.com/search?q=Maharashtra,,Maharashtra,46292
zayn malik,http://twitter.com/search?q=%22zayn+malik%22,,%22zayn+malik%22,192905
AIMIM,http://twitter.com/search?q=AIMIM,,AIMIM,50033
शिक्षक भर्ती,http://twitter.com/search?q=%22%E0%A4%B6%E0%A4%BF%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%95+%E0%A4%AD%E0%A4%B0%E0%A5%8D%E0%A4%A4%E0%A5%80%22,,%22%E0%A4%B6%E0%A4%BF%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%95+%E0%A4%AD%E0%A4%B0%E0%A5%8D%E0%A4%A4%E0%A5%80%22,18552
श्री कृष्ण,http://twitter.com/search?q=%22%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%95%E0%A5%83%E0%A4%B7%E0%A5%8D%E0%A4%A3%22,,%22%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%95%E0%A5%83%E0%A4%B7%E0%A5%8D%E0%A4%A3%22,
MY JAW DROPPED,http://twitter.com/search?q=%22MY+JAW+DROPPED%22,,%22MY+JAW+DROPPED%22,28431
Good Morning Sir,http://twitter.com/search?q=%22Good+Morning+Sir%22,,%22Good+Morning+Sir%22,
taylor,http://twitter.com/search?q=taylor,,taylor,161930
