name,url,promoted_content,query,tweet_volume
#AK62WithLycaProductions,http://twitter.com/search?q=%23AK62WithLycaProductions,,%23AK62WithLycaProductions,83384
jungkook,http://twitter.com/search?q=jungkook,,jungkook,1160335
Happy Holi,http://twitter.com/search?q=%22Happy+Holi%22,,%22Happy+Holi%22,563987
Happy Holi,http://twitter.com/search?q=%22Happy+Holi%22,,%22Happy+Holi%22,563987
#TKFCrosses100Cr,http://twitter.com/search?q=%23TKFCrosses100Cr,,%23TKFCrosses100Cr,
#UCLdraw,http://twitter.com/search?q=%23UCLdraw,,%23UCLdraw,136633
#VeetlaVisheshamOn17June,http://twitter.com/search?q=%23VeetlaVisheshamOn17June,,%23VeetlaVisheshamOn17June,
Chelsea,http://twitter.com/search?q=Chelsea,,Chelsea,253040
Bayern,http://twitter.com/search?q=Bayern,,Bayern,114702
#TheKasmirFiles,http://twitter.com/search?q=%23TheKasmirFiles,,%23TheKasmirFiles,32917
Liverpool,http://twitter.com/search?q=Liverpool,,Liverpool,161337
ANCHAL 17TH BDAY,http://twitter.com/search?q=%22ANCHAL+17TH+BDAY%22,,%22ANCHAL+17TH+BDAY%22,
Benfica,http://twitter.com/search?q=Benfica,,Benfica,86802
Starlight Blue,http://twitter.com/search?q=%22Starlight+Blue%22,,%22Starlight+Blue%22,
galactic purple,http://twitter.com/search?q=%22galactic+purple%22,,%22galactic+purple%22,
Nova Pink,http://twitter.com/search?q=%22Nova+Pink%22,,%22Nova+Pink%22,
Bangladesh,http://twitter.com/search?q=Bangladesh,,Bangladesh,46856
Manchester City,http://twitter.com/search?q=%22Manchester+City%22,,%22Manchester+City%22,40231
Ayato,http://twitter.com/search?q=Ayato,,Ayato,100806
Man City,http://twitter.com/search?q=%22Man+City%22,,%22Man+City%22,44495
West Ham,http://twitter.com/search?q=%22West+Ham%22,,%22West+Ham%22,41134
dhaka,http://twitter.com/search?q=dhaka,,dhaka,32725
Villarreal,http://twitter.com/search?q=Villarreal,,Villarreal,56757
UEFA,http://twitter.com/search?q=UEFA,,UEFA,54366
Farooq Abdullah,http://twitter.com/search?q=%22Farooq+Abdullah%22,,%22Farooq+Abdullah%22,
Gyan,http://twitter.com/search?q=Gyan,,Gyan,154994
Simeone,http://twitter.com/search?q=Simeone,,Simeone,
Wishing,http://twitter.com/search?q=Wishing,,Wishing,155119
बारात मुबारक,http://twitter.com/search?q=%22%E0%A4%AC%E0%A4%BE%E0%A4%B0%E0%A4%BE%E0%A4%A4+%E0%A4%AE%E0%A5%81%E0%A4%AC%E0%A4%BE%E0%A4%B0%E0%A4%95%22,,%22%E0%A4%AC%E0%A4%BE%E0%A4%B0%E0%A4%BE%E0%A4%A4+%E0%A4%AE%E0%A5%81%E0%A4%AC%E0%A4%BE%E0%A4%B0%E0%A4%95%22,
CRPF,http://twitter.com/search?q=CRPF,,CRPF,
SSR Case Delay Unjustified,http://twitter.com/search?q=%22SSR+Case+Delay+Unjustified%22,,%22SSR+Case+Delay+Unjustified%22,46230
Bhaang,http://twitter.com/search?q=Bhaang,,Bhaang,
Rang,http://twitter.com/search?q=Rang,,Rang,111095
Aapko,http://twitter.com/search?q=Aapko,,Aapko,12994
विवेक अग्निहोत्री,http://twitter.com/search?q=%22%E0%A4%B5%E0%A4%BF%E0%A4%B5%E0%A5%87%E0%A4%95+%E0%A4%85%E0%A4%97%E0%A5%8D%E0%A4%A8%E0%A4%BF%E0%A4%B9%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A5%80%22,,%22%E0%A4%B5%E0%A4%BF%E0%A4%B5%E0%A5%87%E0%A4%95+%E0%A4%85%E0%A4%97%E0%A5%8D%E0%A4%A8%E0%A4%BF%E0%A4%B9%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A5%80%22,17072
Geeta,http://twitter.com/search?q=Geeta,,Geeta,
Pani,http://twitter.com/search?q=Pani,,Pani,20310
Nobel,http://twitter.com/search?q=Nobel,,Nobel,66719
Same 2,http://twitter.com/search?q=%22Same+2%22,,%22Same+2%22,47556
#Anushka_Apna_Kutta_Sambhal,http://twitter.com/search?q=%23Anushka_Apna_Kutta_Sambhal,,%23Anushka_Apna_Kutta_Sambhal,18487
#RitikaApnaKuttaSambhal,http://twitter.com/search?q=%23RitikaApnaKuttaSambhal,,%23RitikaApnaKuttaSambhal,15692
#BahrainGP,http://twitter.com/search?q=%23BahrainGP,,%23BahrainGP,51086
#VivekAgnihotriYSecurity,http://twitter.com/search?q=%23VivekAgnihotriYSecurity,,%23VivekAgnihotriYSecurity,
#NanpakalNerathuMayakkam,http://twitter.com/search?q=%23NanpakalNerathuMayakkam,,%23NanpakalNerathuMayakkam,
#TNBudget2022,http://twitter.com/search?q=%23TNBudget2022,,%23TNBudget2022,52183
#शब_ए_बारात,http://twitter.com/search?q=%23%E0%A4%B6%E0%A4%AC_%E0%A4%8F_%E0%A4%AC%E0%A4%BE%E0%A4%B0%E0%A4%BE%E0%A4%A4,,%23%E0%A4%B6%E0%A4%AC_%E0%A4%8F_%E0%A4%AC%E0%A4%BE%E0%A4%B0%E0%A4%BE%E0%A4%A4,
#YRHPKTurnsThree,http://twitter.com/search?q=%23YRHPKTurnsThree,,%23YRHPKTurnsThree,
#होली,http://twitter.com/search?q=%23%E0%A4%B9%E0%A5%8B%E0%A4%B2%E0%A5%80,,%23%E0%A4%B9%E0%A5%8B%E0%A4%B2%E0%A5%80,96301
#festivalofcolors,http://twitter.com/search?q=%23festivalofcolors,,%23festivalofcolors,21226
#apharan2onvoot,http://twitter.com/search?q=%23apharan2onvoot,,%23apharan2onvoot,
