name,url,promoted_content,query,tweet_volume
#BheemlaNayakTrailer,http://twitter.com/search?q=%23BheemlaNayakTrailer,,%23BheemlaNayakTrailer,482804
#SaveShimogaMuslims,http://twitter.com/search?q=%23SaveShimogaMuslims,,%23SaveShimogaMuslims,99841
#Harsha,http://twitter.com/search?q=%23Harsha,,%23Harsha,147415
#HinduLivesMatters,http://twitter.com/search?q=%23HinduLivesMatters,,%23HinduLivesMatters,52783
HBD CELEB NAINA,http://twitter.com/search?q=%22HBD+CELEB+NAINA%22,,%22HBD+CELEB+NAINA%22,
BWood Suicide Scam,http://twitter.com/search?q=%22BWood+Suicide+Scam%22,,%22BWood+Suicide+Scam%22,21600
Blissful Sushant Singh Rajput,http://twitter.com/search?q=%22Blissful+Sushant+Singh+Rajput%22,,%22Blissful+Sushant+Singh+Rajput%22,27488
Putin,http://twitter.com/search?q=Putin,,Putin,627556
UN Geneva,http://twitter.com/search?q=%22UN+Geneva%22,,%22UN+Geneva%22,72202
Rana Ayyub,http://twitter.com/search?q=%22Rana+Ayyub%22,,%22Rana+Ayyub%22,18905
Bajrang Dal,http://twitter.com/search?q=%22Bajrang+Dal%22,,%22Bajrang+Dal%22,110507
KARANVIR SHARMA,http://twitter.com/search?q=%22KARANVIR+SHARMA%22,,%22KARANVIR+SHARMA%22,16177
Harvard,http://twitter.com/search?q=Harvard,,Harvard,14661
Donetsk,http://twitter.com/search?q=Donetsk,,Donetsk,76948
Karnataka,http://twitter.com/search?q=Karnataka,,Karnataka,218388
SHRADDHA ARYA,http://twitter.com/search?q=%22SHRADDHA+ARYA%22,,%22SHRADDHA+ARYA%22,15858
B. Dimensity 810,http://twitter.com/search?q=%22B.+Dimensity+810%22,,%22B.+Dimensity+810%22,
Thaman,http://twitter.com/search?q=Thaman,,Thaman,
A. 6.44,http://twitter.com/search?q=%22A.+6.44%22,,%22A.+6.44%22,
Pardeep Narwal,http://twitter.com/search?q=%22Pardeep+Narwal%22,,%22Pardeep+Narwal%22,
Magnus Carlsen,http://twitter.com/search?q=%22Magnus+Carlsen%22,,%22Magnus+Carlsen%22,12852
United Nations,http://twitter.com/search?q=%22United+Nations%22,,%22United+Nations%22,17102
A. 44MP,http://twitter.com/search?q=%22A.+44MP%22,,%22A.+44MP%22,
SHUBHO ANJOL WEDDING,http://twitter.com/search?q=%22SHUBHO+ANJOL+WEDDING%22,,%22SHUBHO+ANJOL+WEDDING%22,18785
Truth Social,http://twitter.com/search?q=%22Truth+Social%22,,%22Truth+Social%22,137953
S Pen,http://twitter.com/search?q=%22S+Pen%22,,%22S+Pen%22,
Nidhi,http://twitter.com/search?q=Nidhi,,Nidhi,10680
MERA SUFFER POSTER OUT NOW,http://twitter.com/search?q=%22MERA+SUFFER+POSTER+OUT+NOW%22,,%22MERA+SUFFER+POSTER+OUT+NOW%22,244817
Ukrainian,http://twitter.com/search?q=Ukrainian,,Ukrainian,92705
Cassie,http://twitter.com/search?q=Cassie,,Cassie,471012
Washington Post,http://twitter.com/search?q=%22Washington+Post%22,,%22Washington+Post%22,21509
Lexi,http://twitter.com/search?q=Lexi,,Lexi,1027628
#WeStandWithJayakumar,http://twitter.com/search?q=%23WeStandWithJayakumar,,%23WeStandWithJayakumar,
#AyyappanumKoshiyum,http://twitter.com/search?q=%23AyyappanumKoshiyum,,%23AyyappanumKoshiyum,
#SCHelpBoardStudents2022,http://twitter.com/search?q=%23SCHelpBoardStudents2022,,%23SCHelpBoardStudents2022,91159
#RepublicVsPFI,http://twitter.com/search?q=%23RepublicVsPFI,,%23RepublicVsPFI,
#StalinIsMoreDangerous,http://twitter.com/search?q=%23StalinIsMoreDangerous,,%23StalinIsMoreDangerous,
#SamsungGalaxyS22UltraOnAmazon,http://twitter.com/search?q=%23SamsungGalaxyS22UltraOnAmazon,,%23SamsungGalaxyS22UltraOnAmazon,
#DelightEveryMoment,http://twitter.com/search?q=%23DelightEveryMoment,,%23DelightEveryMoment,16416
#BoycottUVCreations,http://twitter.com/search?q=%23BoycottUVCreations,,%23BoycottUVCreations,104564
#stufflistingsarmy,http://twitter.com/search?q=%23stufflistingsarmy,,%23stufflistingsarmy,16706
#AmitShahToNews18,http://twitter.com/search?q=%23AmitShahToNews18,,%23AmitShahToNews18,
#Praggnanandhaa,http://twitter.com/search?q=%23Praggnanandhaa,,%23Praggnanandhaa,
#vivoV23e,http://twitter.com/search?q=%23vivoV23e,,%23vivoV23e,16233
#Shivamogga,http://twitter.com/search?q=%23Shivamogga,,%23Shivamogga,31400
#MPLAkalmandMonday,http://twitter.com/search?q=%23MPLAkalmandMonday,,%23MPLAkalmandMonday,
#விபச்சார_திராவிடம்,http://twitter.com/search?q=%23%E0%AE%B5%E0%AE%BF%E0%AE%AA%E0%AE%9A%E0%AF%8D%E0%AE%9A%E0%AE%BE%E0%AE%B0_%E0%AE%A4%E0%AE%BF%E0%AE%B0%E0%AE%BE%E0%AE%B5%E0%AE%BF%E0%AE%9F%E0%AE%AE%E0%AF%8D,,%23%E0%AE%B5%E0%AE%BF%E0%AE%AA%E0%AE%9A%E0%AF%8D%E0%AE%9A%E0%AE%BE%E0%AE%B0_%E0%AE%A4%E0%AE%BF%E0%AE%B0%E0%AE%BE%E0%AE%B5%E0%AE%BF%E0%AE%9F%E0%AE%AE%E0%AF%8D,15326
#ValimaiPreReleaseEvent,http://twitter.com/search?q=%23ValimaiPreReleaseEvent,,%23ValimaiPreReleaseEvent,14954
#AmitShahToNetwork18,http://twitter.com/search?q=%23AmitShahToNetwork18,,%23AmitShahToNetwork18,17004
