name,url,promoted_content,query,tweet_volume
#BycottQatarAirways,http://twitter.com/search?q=%23BycottQatarAirways,,%23BycottQatarAirways,129321
#RangiSari,http://twitter.com/search?q=%23RangiSari,,%23RangiSari,
#VarunDhawan,http://twitter.com/search?q=%23VarunDhawan,,%23VarunDhawan,
hate speeches of bjp bigots,http://twitter.com/search?q=%22hate+speeches+of+bjp+bigots%22,,%22hate+speeches+of+bjp+bigots%22,12876
#CeoInPolitics,http://twitter.com/search?q=%23CeoInPolitics,,%23CeoInPolitics,
Rohit Shetty,http://twitter.com/search?q=%22Rohit+Shetty%22,,%22Rohit+Shetty%22,
#KahaanHaiAchheDin,http://twitter.com/search?q=%23KahaanHaiAchheDin,,%23KahaanHaiAchheDin,47898
ARMAAN MALIK X ED SHEERAN,http://twitter.com/search?q=%22ARMAAN+MALIK+X+ED+SHEERAN%22,,%22ARMAAN+MALIK+X+ED+SHEERAN%22,
Kiara,http://twitter.com/search?q=Kiara,,Kiara,12915
PM Sushant Justice Matters,http://twitter.com/search?q=%22PM+Sushant+Justice+Matters%22,,%22PM+Sushant+Justice+Matters%22,63887
jaemin,http://twitter.com/search?q=jaemin,,jaemin,232606
Jan Samarth Portal,http://twitter.com/search?q=%22Jan+Samarth+Portal%22,,%22Jan+Samarth+Portal%22,
Rs 5,http://twitter.com/search?q=%22Rs+5%22,,%22Rs+5%22,
MF Hussain,http://twitter.com/search?q=%22MF+Hussain%22,,%22MF+Hussain%22,17541
छत्रपति शिवाजी महाराज,http://twitter.com/search?q=%22%E0%A4%9B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AA%E0%A4%A4%E0%A4%BF+%E0%A4%B6%E0%A4%BF%E0%A4%B5%E0%A4%BE%E0%A4%9C%E0%A5%80+%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%B0%E0%A4%BE%E0%A4%9C%22,,%22%E0%A4%9B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AA%E0%A4%A4%E0%A4%BF+%E0%A4%B6%E0%A4%BF%E0%A4%B5%E0%A4%BE%E0%A4%9C%E0%A5%80+%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%B0%E0%A4%BE%E0%A4%9C%22,10748
Iconic Week Celebrations,http://twitter.com/search?q=%22Iconic+Week+Celebrations%22,,%22Iconic+Week+Celebrations%22,
haechan,http://twitter.com/search?q=haechan,,haechan,1190554
POCSO Act,http://twitter.com/search?q=%22POCSO+Act%22,,%22POCSO+Act%22,89734
BREAKING NEWS,http://twitter.com/search?q=%22BREAKING+NEWS%22,,%22BREAKING+NEWS%22,198311
Government of India,http://twitter.com/search?q=%22Government+of+India%22,,%22Government+of+India%22,20811
Media Benaqab,http://twitter.com/search?q=%22Media+Benaqab%22,,%22Media+Benaqab%22,87347
Zakir Naik,http://twitter.com/search?q=%22Zakir+Naik%22,,%22Zakir+Naik%22,15346
Estonia,http://twitter.com/search?q=Estonia,,Estonia,150368
Aisha,http://twitter.com/search?q=Aisha,,Aisha,19306
#BestMovieSamratPrithviraj,http://twitter.com/search?q=%23BestMovieSamratPrithviraj,,%23BestMovieSamratPrithviraj,
#KirayeSeAzaadi,http://twitter.com/search?q=%23KirayeSeAzaadi,,%23KirayeSeAzaadi,
#8YearsOfInfraGati,http://twitter.com/search?q=%238YearsOfInfraGati,,%238YearsOfInfraGati,27199
#BJP_Defames_India,http://twitter.com/search?q=%23BJP_Defames_India,,%23BJP_Defames_India,11201
#MondayMotivation,http://twitter.com/search?q=%23MondayMotivation,,%23MondayMotivation,54235
#KhatronKeKhiladi12,http://twitter.com/search?q=%23KhatronKeKhiladi12,,%23KhatronKeKhiladi12,24050
#ArrestZubair,http://twitter.com/search?q=%23ArrestZubair,,%23ArrestZubair,45402
#75YearsOfFinancialServices,http://twitter.com/search?q=%2375YearsOfFinancialServices,,%2375YearsOfFinancialServices,
#KKK12,http://twitter.com/search?q=%23KKK12,,%23KKK12,15146
#AjinkyaRahane,http://twitter.com/search?q=%23AjinkyaRahane,,%23AjinkyaRahane,
#Gold,http://twitter.com/search?q=%23Gold,,%23Gold,17960
#mondaythoughts,http://twitter.com/search?q=%23mondaythoughts,,%23mondaythoughts,
#ProphetMuhammad,http://twitter.com/search?q=%23ProphetMuhammad,,%23ProphetMuhammad,16871
#BorisJohnson,http://twitter.com/search?q=%23BorisJohnson,,%23BorisJohnson,
#ShameOnBJPGOVT,http://twitter.com/search?q=%23ShameOnBJPGOVT,,%23ShameOnBJPGOVT,
#NehaKakkar,http://twitter.com/search?q=%23NehaKakkar,,%23NehaKakkar,
#JannatZubair,http://twitter.com/search?q=%23JannatZubair,,%23JannatZubair,
#PratikSehajpal,http://twitter.com/search?q=%23PratikSehajpal,,%23PratikSehajpal,34643
#Durgesh4RajinderNagar,http://twitter.com/search?q=%23Durgesh4RajinderNagar,,%23Durgesh4RajinderNagar,14183
#Khalistan,http://twitter.com/search?q=%23Khalistan,,%23Khalistan,
#Mondayvibes,http://twitter.com/search?q=%23Mondayvibes,,%23Mondayvibes,
#HappyBirthdayRahane,http://twitter.com/search?q=%23HappyBirthdayRahane,,%23HappyBirthdayRahane,
#SaudiArabia,http://twitter.com/search?q=%23SaudiArabia,,%23SaudiArabia,
#SritiJha,http://twitter.com/search?q=%23SritiJha,,%23SritiJha,
#FringeElements,http://twitter.com/search?q=%23FringeElements,,%23FringeElements,
#MondayBlues,http://twitter.com/search?q=%23MondayBlues,,%23MondayBlues,
