name,url,promoted_content,query,tweet_volume
#Age_Of_Deities,http://twitter.com/search?q=%23Age_Of_Deities,,%23Age_Of_Deities,518709
#AskAlia,http://twitter.com/search?q=%23AskAlia,,%23AskAlia,
#Valimai,http://twitter.com/search?q=%23Valimai,,%23Valimai,668086
#BheemlaNayakPreReleaseEvent,http://twitter.com/search?q=%23BheemlaNayakPreReleaseEvent,,%23BheemlaNayakPreReleaseEvent,96761
Bharat Biotech,http://twitter.com/search?q=%22Bharat+Biotech%22,,%22Bharat+Biotech%22,12325
Karma Knocking On SSR Culprits,http://twitter.com/search?q=%22Karma+Knocking+On+SSR+Culprits%22,,%22Karma+Knocking+On+SSR+Culprits%22,28537
The Wire,http://twitter.com/search?q=%22The+Wire%22,,%22The+Wire%22,21404
Dawood,http://twitter.com/search?q=Dawood,,Dawood,29656
Rizwan,http://twitter.com/search?q=Rizwan,,Rizwan,
New Trailer,http://twitter.com/search?q=%22New+Trailer%22,,%22New+Trailer%22,18664
Pawan,http://twitter.com/search?q=Pawan,,Pawan,14290
Andrew,http://twitter.com/search?q=Andrew,,Andrew,152276
Rs 18,000,http://twitter.com/search?q=%22Rs+18%2C000%22,,%22Rs+18%2C000%22,
BEST WISHES PARTH,http://twitter.com/search?q=%22BEST+WISHES+PARTH%22,,%22BEST+WISHES+PARTH%22,24413
Elden Ring,http://twitter.com/search?q=%22Elden+Ring%22,,%22Elden+Ring%22,129985
Patna Pirates,http://twitter.com/search?q=%22Patna+Pirates%22,,%22Patna+Pirates%22,
Maharashtra,http://twitter.com/search?q=Maharashtra,,Maharashtra,52243
नवाब मलिक,http://twitter.com/search?q=%22%E0%A4%A8%E0%A4%B5%E0%A4%BE%E0%A4%AC+%E0%A4%AE%E0%A4%B2%E0%A4%BF%E0%A4%95%22,,%22%E0%A4%A8%E0%A4%B5%E0%A4%BE%E0%A4%AC+%E0%A4%AE%E0%A4%B2%E0%A4%BF%E0%A4%95%22,64741
Snapchat,http://twitter.com/search?q=Snapchat,,Snapchat,58173
PMLA,http://twitter.com/search?q=PMLA,,PMLA,
