name,url,promoted_content,query,tweet_volume
Kerala,http://twitter.com/search?q=Kerala,,Kerala,29740
#NavneetRana,http://twitter.com/search?q=%23NavneetRana,,%23NavneetRana,17809
#HanumanChalisa,http://twitter.com/search?q=%23HanumanChalisa,,%23HanumanChalisa,13714
#WithYou,http://twitter.com/search?q=%23WithYou,,%23WithYou,1029279
#MIvsLSG,http://twitter.com/search?q=%23MIvsLSG,,%23MIvsLSG,
#KLRahul,http://twitter.com/search?q=%23KLRahul,,%23KLRahul,
Everton,http://twitter.com/search?q=Everton,,Everton,106868
Sushant Had Strongest Mind,http://twitter.com/search?q=%22Sushant+Had+Strongest+Mind%22,,%22Sushant+Had+Strongest+Mind%22,25420
Richarlison,http://twitter.com/search?q=Richarlison,,Richarlison,14723
jimins,http://twitter.com/search?q=jimins,,jimins,49008
Manish Pandey,http://twitter.com/search?q=%22Manish+Pandey%22,,%22Manish+Pandey%22,
Hamilton,http://twitter.com/search?q=Hamilton,,Hamilton,93611
Pickford,http://twitter.com/search?q=Pickford,,Pickford,
Park Jimin,http://twitter.com/search?q=%22Park+Jimin%22,,%22Park+Jimin%22,105780
Pulisic,http://twitter.com/search?q=Pulisic,,Pulisic,23473
END CONCEPT PHOTO,http://twitter.com/search?q=%22END+CONCEPT+PHOTO%22,,%22END+CONCEPT+PHOTO%22,331255
Bottas,http://twitter.com/search?q=Bottas,,Bottas,18856
HIS VOICE,http://twitter.com/search?q=%22HIS+VOICE%22,,%22HIS+VOICE%22,68539
Verstappen,http://twitter.com/search?q=Verstappen,,Verstappen,82263
Gordon,http://twitter.com/search?q=Gordon,,Gordon,21597
Spotify,http://twitter.com/search?q=Spotify,,Spotify,1131053
Stoinis,http://twitter.com/search?q=Stoinis,,Stoinis,
Lando,http://twitter.com/search?q=Lando,,Lando,32896
Jiminie,http://twitter.com/search?q=Jiminie,,Jiminie,16654
WATCH NAAGIN6 WITH PRATHA,http://twitter.com/search?q=%22WATCH+NAAGIN6+WITH+PRATHA%22,,%22WATCH+NAAGIN6+WITH+PRATHA%22,71763
Ferrari,http://twitter.com/search?q=Ferrari,,Ferrari,61209
Alonso,http://twitter.com/search?q=Alonso,,Alonso,37598
Lampard,http://twitter.com/search?q=Lampard,,Lampard,
Norris,http://twitter.com/search?q=Norris,,Norris,25777
Checo,http://twitter.com/search?q=Checo,,Checo,41453
Wankhede,http://twitter.com/search?q=Wankhede,,Wankhede,
Leclerc,http://twitter.com/search?q=Leclerc,,Leclerc,82319
Gasly,http://twitter.com/search?q=Gasly,,Gasly,11821
Charles,http://twitter.com/search?q=Charles,,Charles,106264
Captain America,http://twitter.com/search?q=%22Captain+America%22,,%22Captain+America%22,12557
Sainz,http://twitter.com/search?q=Sainz,,Sainz,39178
Ricciardo,http://twitter.com/search?q=Ricciardo,,Ricciardo,17138
dua karo with pratik,http://twitter.com/search?q=%22dua+karo+with+pratik%22,,%22dua+karo+with+pratik%22,119112
Jasprit Bumrah,http://twitter.com/search?q=%22Jasprit+Bumrah%22,,%22Jasprit+Bumrah%22,
Vettel,http://twitter.com/search?q=Vettel,,Vettel,17899
Sachin,http://twitter.com/search?q=Sachin,,Sachin,169418
McLaren,http://twitter.com/search?q=McLaren,,McLaren,13193
Daniel Sams,http://twitter.com/search?q=%22Daniel+Sams%22,,%22Daniel+Sams%22,
Perez,http://twitter.com/search?q=Perez,,Perez,70345
West Ham,http://twitter.com/search?q=%22West+Ham%22,,%22West+Ham%22,44116
Christmas,http://twitter.com/search?q=Christmas,,Christmas,79706
jongdae,http://twitter.com/search?q=jongdae,,jongdae,118259
#LIVEVE,http://twitter.com/search?q=%23LIVEVE,,%23LIVEVE,51344
#ShehnaazHits2MillionOnYt,http://twitter.com/search?q=%23ShehnaazHits2MillionOnYt,,%23ShehnaazHits2MillionOnYt,53252
#HelloAgainCHEN,http://twitter.com/search?q=%23HelloAgainCHEN,,%23HelloAgainCHEN,478067
