name,url,promoted_content,query,tweet_volume
#ElectionResults,http://twitter.com/search?q=%23ElectionResults,,%23ElectionResults,205580
#ElectionResults,http://twitter.com/search?q=%23ElectionResults,,%23ElectionResults,205580
#FridayFitness,http://twitter.com/search?q=%23FridayFitness,,%23FridayFitness,18665
#BJPWinningUP,http://twitter.com/search?q=%23BJPWinningUP,,%23BJPWinningUP,98326
#RadheShyam,http://twitter.com/search?q=%23RadheShyam,,%23RadheShyam,398817
congress,http://twitter.com/search?q=congress,,congress,335041
Wordle 265 X,http://twitter.com/search?q=%22Wordle+265+X%22,,%22Wordle+265+X%22,10715
Nyay Kab Milega,http://twitter.com/search?q=%22Nyay+Kab+Milega%22,,%22Nyay+Kab+Milega%22,57543
श्री राम,http://twitter.com/search?q=%22%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%B0%E0%A4%BE%E0%A4%AE%22,,%22%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%B0%E0%A4%BE%E0%A4%AE%22,168078
Sidhu,http://twitter.com/search?q=Sidhu,,Sidhu,35246
Delhi,http://twitter.com/search?q=Delhi,,Delhi,90490
Rahul Gandhi,http://twitter.com/search?q=%22Rahul+Gandhi%22,,%22Rahul+Gandhi%22,37651
उत्तर प्रदेश,http://twitter.com/search?q=%22%E0%A4%89%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%B0+%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%A6%E0%A5%87%E0%A4%B6%22,,%22%E0%A4%89%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%B0+%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%A6%E0%A5%87%E0%A4%B6%22,189497
Harden,http://twitter.com/search?q=Harden,,Harden,95234
aajtaksabse tez,http://twitter.com/search?q=%22aajtaksabse+tez%22,,%22aajtaksabse+tez%22,11342
Sant Shri Asharamji Bapu,http://twitter.com/search?q=%22Sant+Shri+Asharamji+Bapu%22,,%22Sant+Shri+Asharamji+Bapu%22,79628
EVMs,http://twitter.com/search?q=EVMs,,EVMs,13842
Jai Shree Ram,http://twitter.com/search?q=%22Jai+Shree+Ram%22,,%22Jai+Shree+Ram%22,20617
kaun pravin tambe trailer,http://twitter.com/search?q=%22kaun+pravin+tambe+trailer%22,,%22kaun+pravin+tambe+trailer%22,
ROKA,http://twitter.com/search?q=ROKA,,ROKA,
Sushant Ek Soch,http://twitter.com/search?q=%22Sushant+Ek+Soch%22,,%22Sushant+Ek+Soch%22,35291
Chelsea,http://twitter.com/search?q=Chelsea,,Chelsea,738746
Old Monk,http://twitter.com/search?q=%22Old+Monk%22,,%22Old+Monk%22,16433
Jeet,http://twitter.com/search?q=Jeet,,Jeet,22058
lets go loco,http://twitter.com/search?q=%22lets+go+loco%22,,%22lets+go+loco%22,
Benzema,http://twitter.com/search?q=Benzema,,Benzema,357850
Channi,http://twitter.com/search?q=Channi,,Channi,22201
Haryana,http://twitter.com/search?q=Haryana,,Haryana,
Physical,http://twitter.com/search?q=Physical,,Physical,108500
Badhai,http://twitter.com/search?q=Badhai,,Badhai,
Lakhimpur Kheri,http://twitter.com/search?q=%22Lakhimpur+Kheri%22,,%22Lakhimpur+Kheri%22,12231
Dhami,http://twitter.com/search?q=Dhami,,Dhami,13366
Savio,http://twitter.com/search?q=Savio,,Savio,
Singh Ji Insan,http://twitter.com/search?q=%22Singh+Ji+Insan%22,,%22Singh+Ji+Insan%22,
आम आदमी पार्टी,http://twitter.com/search?q=%22%E0%A4%86%E0%A4%AE+%E0%A4%86%E0%A4%A6%E0%A4%AE%E0%A5%80+%E0%A4%AA%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%9F%E0%A5%80%22,,%22%E0%A4%86%E0%A4%AE+%E0%A4%86%E0%A4%A6%E0%A4%AE%E0%A5%80+%E0%A4%AA%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%9F%E0%A5%80%22,26423
Jai Jagannath,http://twitter.com/search?q=%22Jai+Jagannath%22,,%22Jai+Jagannath%22,
Good Morning Friends,http://twitter.com/search?q=%22Good+Morning+Friends%22,,%22Good+Morning+Friends%22,14736
Deoband,http://twitter.com/search?q=Deoband,,Deoband,
NOTA,http://twitter.com/search?q=NOTA,,NOTA,114846
GORIYE AUDIO OUT NOW,http://twitter.com/search?q=%22GORIYE+AUDIO+OUT+NOW%22,,%22GORIYE+AUDIO+OUT+NOW%22,12245
Saint Dr,http://twitter.com/search?q=%22Saint+Dr%22,,%22Saint+Dr%22,14441
श्री कृष्ण,http://twitter.com/search?q=%22%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%95%E0%A5%83%E0%A4%B7%E0%A5%8D%E0%A4%A3%22,,%22%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%95%E0%A5%83%E0%A4%B7%E0%A5%8D%E0%A4%A3%22,15965
Embiid,http://twitter.com/search?q=Embiid,,Embiid,56045
SHOW TIME,http://twitter.com/search?q=%22SHOW+TIME%22,,%22SHOW+TIME%22,76627
Happy Morning,http://twitter.com/search?q=%22Happy+Morning%22,,%22Happy+Morning%22,31521
Brahmos,http://twitter.com/search?q=Brahmos,,Brahmos,
Farmers,http://twitter.com/search?q=Farmers,,Farmers,55228
श्री महाकालेश्वर,http://twitter.com/search?q=%22%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%95%E0%A4%BE%E0%A4%B2%E0%A5%87%E0%A4%B6%E0%A5%8D%E0%A4%B5%E0%A4%B0%22,,%22%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%95%E0%A4%BE%E0%A4%B2%E0%A5%87%E0%A4%B6%E0%A5%8D%E0%A4%B5%E0%A4%B0%22,
प्रभात वंदन,http://twitter.com/search?q=%22%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%AD%E0%A4%BE%E0%A4%A4+%E0%A4%B5%E0%A4%82%E0%A4%A6%E0%A4%A8%22,,%22%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%AD%E0%A4%BE%E0%A4%A4+%E0%A4%B5%E0%A4%82%E0%A4%A6%E0%A4%A8%22,
